"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","45929","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","86939","0.0-1.0","41009","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","enter","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","90784","0.0-2.0","3843","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","enter","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","90788","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","95387","0.0-3.0-1.0","4598","","{""Q0"":""8""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","96791","0.0-3.0-2.0","1402","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","104545","0.0-3.0-3.0","7753","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","110438","0.0-3.0-4.0","5892","","{""Q0"":""6""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","265893","0.0-4.0","155453","","","","85.6","53.98","439.91778832174555","5.136337420405246","556.34","8.798355766434911","50","0.8410662396979289","29.58","14.62","","","","","","","","","","","",""
"true","","","","","fullscreen","9","316912","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
