"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","3766","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","66483","0.0-1.0","62716","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","77392","0.0-2.0","10908","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","77394","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","81950","0.0-3.0-1.0","4552","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","83329","0.0-3.0-2.0","1378","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","88773","0.0-3.0-3.0","5443","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","94771","0.0-3.0-4.0","5997","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","279414","0.0-4.0","184640","","","","85.6","53.98","265.51349765883697","3.1011976526552156","922.93","5.310269953176739","50","0.9415717174620986","23.6","12.48","","","","","","","","","","","",""
"true","","","","","fullscreen","9","284307","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","356877","0.0-6.0","72568","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":6792},{""page_index"":1,""viewing_time"":52715},{""page_index"":2,""viewing_time"":4965},{""page_index"":3,""viewing_time"":8095}]","","","","","","","","","","",""
"","","","","","psychophysics","11","359391","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.69179333333314","622.4999752640734","384.9999847014751","f","false","img/S_ambi40.png","生人","prac",""
