"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","247","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","52987","0.0-1.0","52739","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","56337","0.0-2.0","3349","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","56338","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","65348","0.0-3.0-1.0","8997","","{""Q0"":""2""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","67203","0.0-3.0-2.0","1850","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","72799","0.0-3.0-3.0","5594","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","76960","0.0-3.0-4.0","4156","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","233389","0.0-4.0","156418","","","","85.6","53.98","448.9194040356641","5.240873042462869","545.14","8.978388080713282","50","0.9578556777328318","29.58","15.08","","","","","","","","","","","",""
"true","","","","","fullscreen","9","238575","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","275808","0.0-6.0","37231","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3824},{""page_index"":1,""viewing_time"":27247},{""page_index"":2,""viewing_time"":3794},{""page_index"":3,""viewing_time"":2366}]","","","","","","","","","","",""
"","","","","","psychophysics","11","278363","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.77867114093958","768","428","j","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","12","278865","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","280274","0.0-7.0-0.1","407","","f","","","","","","","","","","","","","key","f","16.666547619048202","768","428","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","280775","0.0-7.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","282090","0.0-7.0-0.2","313","","f","","","","","","","","","","","","","key","f","16.66633333333317","768","428","j","false","img/S_ambi40.png","生人","prac",""
