"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","30979","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","67196","0.0-1.0","36215","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","d","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","69014","0.0-2.0","1818","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","d","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","69017","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","75237","0.0-3.0-1.0","6196","","{""Q0"":""19""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","76700","0.0-3.0-2.0","1461","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","84004","0.0-3.0-3.0","7303","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","92004","0.0-3.0-4.0","7999","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","279836","0.0-4.0","187830","","","","85.6","53.98","495.70143564655683","5.790039590643391","493.47","9.914028712931136","50","0.9723594997688767","37.26","19.22","","","","","","","","","","","",""
"true","","","","","fullscreen","9","283151","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","354875","0.0-6.0","71722","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":12146},{""page_index"":1,""viewing_time"":48617},{""page_index"":2,""viewing_time"":4903},{""page_index"":3,""viewing_time"":6056}]","","","","","","","","","","",""
"","","","","","psychophysics","11","357396","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.764000000000294","960","536","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","12","357910","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","360426","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.566979865771685","960","536","f","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","14","360949","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","363457","0.0-7.0-0.2","null","","null","","","","","","","","","","","","","key","null","16.65148993288581","960","536","j","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","16","363972","0.0-7.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","365797","0.0-7.0-0.3","808","","f","","","","","","","","","","","","","key","f","16.53034259259261","960","536","f","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","18","366312","0.0-7.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","368002","0.0-7.0-0.4","684","","j","","","","","","","","","","","","","key","j","16.64857000000018","960","536","f","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","20","368507","0.0-7.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","370492","0.0-7.0-0.5","982","","j","","","","","","","","","","","","","key","j","16.6508559322032","960","536","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","22","371026","0.0-7.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","372614","0.0-7.0-0.6","580","","f","","","","","","","","","","","","","key","f","16.651744680851326","960","536","j","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","24","373124","0.0-7.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
