"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","43905","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","85174","0.0-1.0","41268","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","i","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","89969","0.0-2.0","4795","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","i","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","89970","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","98100","0.0-3.0-1.0","8087","","{""Q0"":""20""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","99446","0.0-3.0-2.0","1344","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","104545","0.0-3.0-3.0","5099","","{""Q0"":""1998""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","107839","0.0-3.0-4.0","3293","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","225049","0.0-4.0","117208","","","","85.6","53.98","492.68137084601483","5.752117527643827","496.51","9.853627416920297","50","0.7997054959139966","27.32","13.14","","","","","","","","","","","",""
"true","","","","","fullscreen","9","262537","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","330429","0.0-6.0","67892","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":4576},{""page_index"":1,""viewing_time"":38748},{""page_index"":2,""viewing_time"":11419},{""page_index"":3,""viewing_time"":6006},{""page_index"":2,""viewing_time"":628},{""page_index"":1,""viewing_time"":4593},{""page_index"":2,""viewing_time"":1027},{""page_index"":3,""viewing_time"":896}]","","","","","","","","","","",""
"","","","","","psychophysics","11","332765","0.0-7.0-0.0","1327","","f","","","","","","","","","","","","","key","f","16.91877272727266","683","380","j","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","12","333273","0.0-7.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","334995","0.0-7.0-0.1","710","","f","","","","","","","","","","","","","key","f","16.666553398058525","683","380","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","14","335506","0.0-7.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","338011","0.0-7.0-0.2","null","","null","","","","","","","","","","","","","key","null","16.77985234899351","683","380","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","16","338523","0.0-7.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","340193","0.0-7.0-0.3","656","","j","","","","","","","","","","","","","key","j","16.665970000000087","683","380","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","18","340700","0.0-7.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","342434","0.0-7.0-0.4","729","","j","","","","","","","","","","","","","key","j","16.668941747572937","683","380","f","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","20","342947","0.0-7.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","345213","0.0-7.0-0.5","1261","","f","","","","","","","","","","","","","key","f","16.66847407407412","683","380","j","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","22","345722","0.0-7.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","347752","0.0-7.0-0.6","1023","","f","","","","","","","","","","","","","key","f","16.66351666666645","683","380","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","24","348256","0.0-7.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","350017","0.0-7.0-0.7","760","","f","","","","","","","","","","","","","key","f","16.668780952381038","683","380","f","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","26","350520","0.0-7.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","352206","0.0-7.0-0.8","685","","j","","","","","","","","","","","","","key","j","16.666689999999946","683","380","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","28","352713","0.0-7.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","354808","0.0-7.0-0.9","1088","","j","","","","","","","","","","","","","key","j","16.668200000000187","683","380","j","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","30","355309","0.0-7.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","357078","0.0-7.0-0.10","766","","j","","","","","","","","","","","","","key","j","16.66883962264148","683","380","f","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","32","357584","0.0-7.0-1.10","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","359425","0.0-7.0-0.11","837","","j","","","","","","","","","","","","","key","j","16.66827272727281","683","380","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","34","359935","0.0-7.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","35","362437","0.0-7.0-0.12","null","","null","","","","","","","","","","","","","key","null","16.66617449664436","683","380","f","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","36","362939","0.0-7.0-1.12","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","37","365038","0.0-7.0-0.13","1092","","j","","","","","","","","","","","","","key","j","16.66947619047613","683","380","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","38","365539","0.0-7.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","39","367669","0.0-7.0-0.14","1116","","j","","","","","","","","","","","","","key","j","16.666333333333206","683","380","j","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","40","368172","0.0-7.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","41","369790","0.0-7.0-0.15","607","","j","","","","","","","","","","","","","key","j","16.66608247422666","683","380","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","42","370306","0.0-7.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","43","372266","0.0-7.0-0.16","951","","j","","","","","","","","","","","","","key","j","16.667431034482433","683","380","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","44","372777","0.0-7.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","45","374363","0.0-7.0-0.17","579","","j","","","","","","","","","","","","","key","j","16.667244680851272","683","380","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","46","374878","0.0-7.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","47","376817","0.0-7.0-0.18","931","","f","","","","","","","","","","","","","key","f","16.66448275862083","683","380","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","48","377331","0.0-7.0-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","49","379313","0.0-7.0-0.19","977","","j","","","","","","","","","","","","","key","j","16.6665338983047","683","380","j","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","50","379823","0.0-7.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","51","381981","0.0-7.0-0.20","1148","","j","","","","","","","","","","","","","key","j","16.662757812499876","683","380","j","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","52","382482","0.0-7.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","53","384552","0.0-7.0-0.21","1067","","j","","","","","","","","","","","","","key","j","16.799838709677363","683","380","f","false","img/H_ambi40.png","生人","prac",""
