"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","497","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","1845","0.0-1.0","1347","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","2724","0.0-2.0","878","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","2724","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","75846","0.0-3.0-1.0","73119","","{""Q0"":""21""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","77056","0.0-3.0-2.0","1208","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","85492","0.0-3.0-3.0","8434","","{""Q0"":""2002""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","88125","0.0-3.0-4.0","2633","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","260829","0.0-4.0","172704","","","","85.6","53.98","440.4382388826082","5.14991586610133","555.68","8.808764777652163","50","0.8718589034735222","30.72","13.38","","","","","","","","","","","",""
"true","","","","","fullscreen","9","263406","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","295559","0.0-6.0","32154","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5885},{""page_index"":1,""viewing_time"":23863},{""page_index"":2,""viewing_time"":1619},{""page_index"":3,""viewing_time"":787}]","","","","","","","","","","",""
"","","","","","psychophysics","11","298063","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.660939597315313","768","428","f","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","12","298565","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","301068","0.0-7.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.660805369127658","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","14","301569","0.0-7.0-0.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","303116","0.0-7.0-0.0-0.2","521","","f","","","","","","","","","","","","","key","f","16.660869565217265","768","428","f","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","16","303617","0.0-7.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","305060","0.0-7.0-0.0-0.3","434","","j","","","","","","","","","","","","","key","j","16.661162790697514","768","428","j","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","18","305566","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","307011","0.0-7.0-0.0-0.4","369","","f","","","","","","","","","","","","","key","f","16.66046511627961","768","428","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","20","307512","0.0-7.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","309291","0.0-7.0-0.0-0.5","778","","f","","","","","","","","","","","","","key","f","16.660566037736025","768","428","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","22","309793","0.0-7.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","311820","0.0-7.0-0.0-0.6","1027","","f","","","","","","","","","","","","","key","f","16.661000000000058","768","428","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","24","312322","0.0-7.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","314092","0.0-7.0-0.0-0.7","770","","f","","","","","","","","","","","","","key","f","16.660380952381196","768","428","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","26","314594","0.0-7.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","316796","0.0-7.0-0.0-0.8","1200","","j","","","","","","","","","","","","","key","j","16.66076335877861","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","28","317296","0.0-7.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","319076","0.0-7.0-0.0-0.9","778","","j","","","","","","","","","","","","","key","j","16.660754716980936","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","30","319577","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","321716","0.0-7.0-0.0-0.10","1137","","f","","","","","","","","","","","","","key","f","16.660629921260025","768","428","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","32","322216","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","324156","0.0-7.0-0.0-0.11","937","","j","","","","","","","","","","","","","key","j","16.660862068965297","768","428","j","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","34","324657","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","35","326371","0.0-7.0-0.0-0.12","712","","j","","","","","","","","","","","","","key","j","16.660196078431053","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","36","326872","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","37","328596","0.0-7.0-0.0-0.13","724","","j","","","","","","","","","","","","","key","j","16.660196078431625","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","38","329098","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","39","331243","0.0-7.0-0.0-0.14","1147","","f","","","","","","","","","","","","","key","f","16.661093749999964","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","40","331744","0.0-7.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","41","334245","0.0-7.0-0.0-0.15","null","","null","","","","","","","","","","","","","key","null","16.661073825503355","768","428","f","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","42","334746","0.0-7.0-0.0-1.15","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","43","336348","0.0-7.0-0.0-0.16","600","","j","","","","","","","","","","","","","key","j","16.661052631578826","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","44","336874","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","45","338923","0.0-7.0-0.0-0.17","1049","","j","","","","","","","","","","","","","key","j","16.661147540983396","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","46","339425","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","47","341556","0.0-7.0-0.0-0.18","1128","","j","","","","","","","","","","","","","key","j","16.660787401574673","768","428","f","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","48","342057","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","49","344332","0.0-7.0-0.0-0.19","1273","","j","","","","","","","","","","","","","key","j","16.661176470588543","768","428","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","50","344879","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","51","346572","0.0-7.0-0.0-0.20","691","","j","","","","","","","","","","","","","key","j","16.660999999999767","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","52","347073","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","53","349243","0.0-7.0-0.0-0.21","1170","","f","","","","","","","","","","","","","key","f","16.661085271318047","768","428","j","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","54","349744","0.0-7.0-0.0-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","55","352083","0.0-7.0-0.0-0.22","1338","","f","","","","","","","","","","","","","key","f","16.660287769784375","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","56","352584","0.0-7.0-0.0-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","57","354660","0.0-7.0-0.0-0.23","1075","","f","","","","","","","","","","","","","key","f","16.66080645161292","768","428","f","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","58","355161","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","59","357188","0.0-7.0-0.0-0.24","1027","","f","","","","","","","","","","","","","key","f","16.661000000000058","768","428","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","60","357688","0.0-7.0-0.0-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","61","359948","0.0-7.0-0.0-0.25","1258","","f","","","","","","","","","","","","","key","f","16.66088888888868","768","428","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","62","360450","0.0-7.0-0.0-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","63","362501","0.0-7.0-0.0-0.26","1049","","j","","","","","","","","","","","","","key","j","16.660655737704726","768","428","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","64","363002","0.0-7.0-0.0-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","65","365503","0.0-7.0-0.0-0.27","null","","null","","","","","","","","","","","","","key","null","16.660939597315313","768","428","j","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","66","366005","0.0-7.0-0.0-1.27","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","67","367788","0.0-7.0-0.0-0.28","782","","j","","","","","","","","","","","","","key","j","16.660188679245106","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","68","368290","0.0-7.0-0.0-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","69","370172","0.0-7.0-0.0-0.29","881","","f","","","","","","","","","","","","","key","f","16.660535714286066","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","70","370672","0.0-7.0-0.0-1.29","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","71","372852","0.0-7.0-0.0-0.30","1179","","j","","","","","","","","","","","","","key","j","16.66093023255776","768","428","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","72","373354","0.0-7.0-0.0-1.30","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","73","375212","0.0-7.0-0.0-0.31","856","","j","","","","","","","","","","","","","key","j","16.66054545454575","768","428","f","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","74","375713","0.0-7.0-0.0-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","html-keyboard-response","75","383036","0.0-7.0-1.0-0.0","7322","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了59% 的试次。</p ><p class='context'>您的平均反应时为884毫秒。</p >","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","76","418432","0.0-7.0-1.0-1.0","35395","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":4646},{""page_index"":1,""viewing_time"":29794},{""page_index"":2,""viewing_time"":955}]","","","","","","","","","","",""
"","","","","","psychophysics","77","420539","0.0-7.1-0.1-0.32","1062","","f","","","","","","","","","","","","","key","f","16.66111111111102","768","428","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","78","421039","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","79","422939","0.0-7.1-0.1-0.33","898","","f","","","","","","","","","","","","","key","f","16.660884955752152","768","428","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","80","423441","0.0-7.1-0.1-1.33","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","81","425428","0.0-7.1-0.1-0.34","874","","f","","","","","","","","","","","","","key","f","16.660677966101378","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","82","425929","0.0-7.1-0.1-1.34","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","83","428116","0.0-7.1-0.1-0.35","1186","","j","","","","","","","","","","","","","key","j","16.66107692307694","768","428","f","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","84","428617","0.0-7.1-0.1-1.35","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","85","431120","0.0-7.1-0.1-0.36","null","","null","","","","","","","","","","","","","key","null","16.660536912751567","768","428","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","86","431621","0.0-7.1-0.1-1.36","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","87","433332","0.0-7.1-0.1-0.37","710","","j","","","","","","","","","","","","","key","j","16.660396039604077","768","428","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","88","433833","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","89","435804","0.0-7.1-0.1-0.38","969","","f","","","","","","","","","","","","","key","f","16.66034188034196","768","428","j","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","90","436305","0.0-7.1-0.1-1.38","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","91","438806","0.0-7.1-0.1-0.39","null","","null","","","","","","","","","","","","","key","null","16.660671140939613","768","428","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","92","439307","0.0-7.1-0.1-1.39","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","93","441173","0.0-7.1-0.1-0.40","858","","j","","","","","","","","","","","","","key","j","16.660900900900774","768","428","j","true","img/S_ambi40.png","生人","prac",""
