"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","562","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","61740","0.0-1.0","61178","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","63278","0.0-2.0","1537","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","63279","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","70438","0.0-3.0-1.0","7157","","{""Q0"":""24""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","71992","0.0-3.0-2.0","1553","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","78206","0.0-3.0-3.0","6213","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","81812","0.0-3.0-4.0","3605","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","296692","0.0-4.0","214879","","","","85.6","53.98","401.6079047778255","4.692214059878854","609.61","8.032158095556511","50","1.2275654790030432","38.4","18.46","","","","","","","","","","","",""
"true","","","","","fullscreen","9","301062","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","372665","0.0-6.0","71603","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5048},{""page_index"":1,""viewing_time"":54256},{""page_index"":2,""viewing_time"":9346},{""page_index"":3,""viewing_time"":2953}]","","","","","","","","","","",""
