"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","1593","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","73069","0.0-1.0","71475","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","s","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","74945","0.0-2.0","1876","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","s","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","74947","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","78714","0.0-3.0-1.0","3764","","{""Q0"":""28""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","79810","0.0-3.0-2.0","1095","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","84392","0.0-3.0-3.0","4580","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","87685","0.0-3.0-4.0","3292","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","336418","0.0-4.0","248732","","","","85.6","53.98","489.6392699493172","5.712458149408701","499.61","9.792785398986346","50","0.6494577120681442","38.4","21.6","","","","","","","","","","","",""
"true","","","","","fullscreen","9","339456","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","394922","0.0-6.0","55464","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":30679},{""page_index"":1,""viewing_time"":11878},{""page_index"":2,""viewing_time"":1578},{""page_index"":3,""viewing_time"":5097},{""page_index"":2,""viewing_time"":742},{""page_index"":1,""viewing_time"":4022},{""page_index"":2,""viewing_time"":862},{""page_index"":3,""viewing_time"":606}]","","","","","","","","","","",""
"","","","","","psychophysics","11","397432","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","6.0753211678831995","960","536","j","false","img/H_ambi40.png","自我","prac",""
