"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","45","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2971","0.0-1.0","2924","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","3646","0.0-2.0","675","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","3647","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","6515","0.0-3.0-1.0","2867","","{""Q0"":""9""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","7407","0.0-3.0-2.0","889","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","10464","0.0-3.0-3.0","3057","","{""Q0"":""2004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","12272","0.0-3.0-4.0","1807","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","52235","0.0-4.0","39960","","","","85.6","53.98","426.1304935703145","4.977114688682152","574.41","8.52260987140629","50","0.8940923162006296","30.6","14.24","","","","","","","","","","","",""
"true","","","","","fullscreen","9","54087","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","142549","0.0-6.0","88450","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1498},{""page_index"":1,""viewing_time"":80554},{""page_index"":2,""viewing_time"":4441},{""page_index"":3,""viewing_time"":1957}]","","","","","","","","","","",""
"","","","","","psychophysics","11","145061","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.666845637583798","768","428","j","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","12","145563","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","147599","0.0-7.0-0.1","1031","","f","","","","","","","","","","","","","key","f","16.667297520661055","768","428","f","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","148100","0.0-7.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","149536","0.0-7.0-0.2","434","","j","","","","","","","","","","","","","key","j","16.667329411764683","768","428","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","16","150037","0.0-7.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","151719","0.0-7.0-0.3","680","","f","","","","","","","","","","","","","key","f","16.667353535353527","768","428","f","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","18","152221","0.0-7.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","154575","0.0-7.0-0.4","1352","","f","","","","","","","","","","","","","key","f","16.66702142857144","768","428","f","true","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","20","155076","0.0-7.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","157183","0.0-7.0-0.5","1105","","f","","","","","","","","","","","","","key","f","16.666935999999986","768","428","f","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","22","157698","0.0-7.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","159956","0.0-7.0-0.6","1256","","j","","","","","","","","","","","","","key","j","16.66729104477602","768","428","j","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","24","160457","0.0-7.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","162397","0.0-7.0-0.7","937","","f","","","","","","","","","","","","","key","f","16.667060869565212","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","26","162898","0.0-7.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","164975","0.0-7.0-0.8","1074","","j","","","","","","","","","","","","","key","j","16.666782258064607","768","428","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","28","165477","0.0-7.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","167669","0.0-7.0-0.9","1189","","j","","","","","","","","","","","","","key","j","16.667107692307596","768","428","f","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","30","168170","0.0-7.0-1.9","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","169885","0.0-7.0-0.10","713","","f","","","","","","","","","","","","","key","f","16.667059405940517","768","428","f","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","32","170386","0.0-7.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","172889","0.0-7.0-0.11","null","","null","","","","","","","","","","","","","key","null","16.66756375838929","768","428","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","34","173390","0.0-7.0-1.11","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","35","175362","0.0-7.0-0.12","970","","f","","","","","","","","","","","","","key","f","16.667102564102372","768","428","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","36","175864","0.0-7.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","37","178367","0.0-7.0-0.13","null","","null","","","","","","","","","","","","","key","null","16.667234899328893","768","428","f","false","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","38","178869","0.0-7.0-1.13","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","39","180601","0.0-7.0-0.14","730","","f","","","","","","","","","","","","","key","f","16.667398058252413","768","428","f","true","img/T_ambi40.png","をる","prac",""
