"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","794","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","8983","0.0-1.0","8188","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","12773","0.0-2.0","3790","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","12774","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","16527","0.0-3.0-1.0","3752","","{""Q0"":""12""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","17482","0.0-3.0-2.0","954","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","21302","0.0-3.0-3.0","3818","","{""Q0"":""2004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","24721","0.0-3.0-4.0","3418","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","244819","0.0-4.0","220097","","","","85.6","53.98","485.7593189030587","5.6746537945587745","503.62","9.715186378061174","50","0.8934465755182184","32.04","16.82","","","","","","","","","","","",""
"true","","","","","fullscreen","9","300378","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","375869","0.0-6.0","75489","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":16167},{""page_index"":1,""viewing_time"":52372},{""page_index"":2,""viewing_time"":3278},{""page_index"":3,""viewing_time"":3673}]","","","","","","","","","","",""
"","","","","","psychophysics","11","378379","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","6.075365853658451","853.3333333333334","476","j","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","12","378894","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","381397","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","6.0602791262136435","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","381902","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","384405","0.0-7.0-0.2","null","","null","","","","","","","","","","","","","key","null","6.060594660194096","853.3333333333334","476","f","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","16","384916","0.0-7.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","387422","0.0-7.0-0.3","null","","null","","","","","","","","","","","","","key","null","6.0559658536585275","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","18","387929","0.0-7.0-1.3","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","390434","0.0-7.0-0.4","null","","null","","","","","","","","","","","","","key","null","6.05951699029114","853.3333333333334","476","f","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","20","390942","0.0-7.0-1.4","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","393445","0.0-7.0-0.5","null","","null","","","","","","","","","","","","","key","null","6.05958737864089","853.3333333333334","476","j","false","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","22","393953","0.0-7.0-1.5","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","396454","0.0-7.0-0.6","null","","null","","","","","","","","","","","","","key","null","6.075306569343068","853.3333333333334","476","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","24","396957","0.0-7.0-1.6","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","399460","0.0-7.0-0.7","null","","null","","","","","","","","","","","","","key","null","6.149444717444772","853.3333333333334","476","j","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","26","399970","0.0-7.0-1.7","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","402472","0.0-7.0-0.8","null","","null","","","","","","","","","","","","","key","null","6.091368292682952","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","28","402979","0.0-7.0-1.8","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","405482","0.0-7.0-0.9","null","","null","","","","","","","","","","","","","key","null","6.062097087378717","853.3333333333334","476","f","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","30","405988","0.0-7.0-1.9","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","407332","0.0-7.0-0.10","342","","f","","","","","","","","","","","","","key","f","6.059722727272839","853.3333333333334","476","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","32","407837","0.0-7.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","409178","0.0-7.0-0.11","339","","f","","","","","","","","","","","","","key","f","6.058309090908998","853.3333333333334","476","f","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","34","409687","0.0-7.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","35","410959","0.0-7.0-0.12","272","","f","","","","","","","","","","","","","key","f","6.059593301435485","853.3333333333334","476","j","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","36","411464","0.0-7.0-1.12","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","37","413968","0.0-7.0-0.13","null","","null","","","","","","","","","","","","","key","null","6.060597087378677","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","38","414471","0.0-7.0-1.13","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","39","415922","0.0-7.0-0.14","450","","f","","","","","","","","","","","","","key","f","6.060037815126007","853.3333333333334","476","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","40","416424","0.0-7.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","41","417760","0.0-7.0-0.15","334","","f","","","","","","","","","","","","","key","f","6.060566210045775","853.3333333333334","476","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","42","418272","0.0-7.0-1.15","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","43","420779","0.0-7.0-0.16","null","","null","","","","","","","","","","","","","key","null","6.060601941747557","853.3333333333334","476","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","44","421282","0.0-7.0-1.16","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","45","422588","0.0-7.0-0.17","299","","f","","","","","","","","","","","","","key","f","6.064254716981283","853.3333333333334","476","j","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","46","423100","0.0-7.0-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","47","425602","0.0-7.0-0.18","null","","null","","","","","","","","","","","","","key","null","6.060786407766977","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","48","426112","0.0-7.0-1.18","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","49","427568","0.0-7.0-0.19","455","","f","","","","","","","","","","","","","key","f","6.060920833333269","853.3333333333334","476","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","50","428072","0.0-7.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","51","430298","0.0-7.0-0.20","1226","","j","","","","","","","","","","","","","key","j","6.060338797814135","853.3333333333334","476","j","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","52","430802","0.0-7.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","53","432402","0.0-7.0-0.21","599","","j","","","","","","","","","","","","","key","j","6.0598625954198795","853.3333333333334","476","f","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","54","432918","0.0-7.0-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","55","434627","0.0-7.0-0.22","708","","f","","","","","","","","","","","","","key","f","6.0616085409251825","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","56","435139","0.0-7.0-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","57","436734","0.0-7.0-0.23","593","","f","","","","","","","","","","","","","key","f","6.060389312977044","853.3333333333334","476","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","58","437249","0.0-7.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","59","438911","0.0-7.0-0.24","660","","f","","","","","","","","","","","","","key","f","6.060897058823578","853.3333333333334","476","j","false","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","60","439413","0.0-7.0-1.24","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","61","440939","0.0-7.0-0.25","525","","f","","","","","","","","","","","","","key","f","6.0607928286851065","853.3333333333334","476","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","62","441440","0.0-7.0-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","63","443215","0.0-7.0-0.26","769","","f","","","","","","","","","","","","","key","f","6.06070790378016","853.3333333333334","476","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","64","443717","0.0-7.0-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","65","445436","0.0-7.0-0.27","718","","j","","","","","","","","","","","","","key","j","6.060400709219843","853.3333333333334","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","66","445949","0.0-7.0-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","67","447659","0.0-7.0-0.28","707","","f","","","","","","","","","","","","","key","f","6.060697508896942","853.3333333333334","476","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","68","448167","0.0-7.0-1.28","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","69","449850","0.0-7.0-0.29","677","","f","","","","","","","","","","","","","key","f","6.06075362318834","853.3333333333334","476","f","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","70","450366","0.0-7.0-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","71","452214","0.0-7.0-0.30","847","","j","","","","","","","","","","","","","key","j","6.06078947368434","853.3333333333334","476","j","true","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","72","452719","0.0-7.0-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","73","454405","0.0-7.0-0.31","681","","f","","","","","","","","","","","","","key","f","6.060581227436675","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","74","454914","0.0-7.0-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","75","457420","0.0-8.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","6.060269417475742","853.3333333333334","476","j","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","76","457934","0.0-8.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","77","459710","0.0-8.0-0.0-0.1","775","","f","","","","","","","","","","","","","key","f","6.0600274914089125","853.3333333333334","476","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","78","460223","0.0-8.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","79","462730","0.0-8.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","6.060611650485458","853.3333333333334","476","j","false","img/S_ambi40.png","自我","prac",""
