"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","450","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","50468","0.0-1.0","50017","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","51804","0.0-2.0","1336","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","51805","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","57262","0.0-3.0-1.0","5457","","{""Q0"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","58210","0.0-3.0-2.0","947","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","61502","0.0-3.0-3.0","3291","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","64568","0.0-3.0-4.0","3065","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","276523","0.0-4.0","211954","","","","85.6","53.98","441.34009965803193","5.15932792557981","554.54","8.82680199316064","50","0.9652419989257308","33.04","19.12","","","","","","","","","","","",""
"true","","","","","fullscreen","9","279928","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","341921","0.0-6.0","61991","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5048},{""page_index"":1,""viewing_time"":17105},{""page_index"":2,""viewing_time"":3922},{""page_index"":3,""viewing_time"":24143},{""page_index"":2,""viewing_time"":1138},{""page_index"":1,""viewing_time"":8425},{""page_index"":2,""viewing_time"":1023},{""page_index"":3,""viewing_time"":1188}]","","","","","","","","","","",""
"","","","","","psychophysics","11","344427","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.666409395973044","853.3333333333334","529.3333333333334","f","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","12","344939","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","347443","0.0-7.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.666389261744683","853.3333333333334","529.3333333333334","j","false","img/C_ambi40.png","生人","prac",""
