"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","1346","0.0-1.0","1342","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","1708","0.0-2.0","361","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","1709","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","5022","0.0-3.0-1.0","3313","","{""Q0"":""004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","5852","0.0-3.0-2.0","828","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","7993","0.0-3.0-3.0","2140","","{""Q0"":""2001""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","10995","0.0-3.0-4.0","3000","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","142793","0.0-4.0","131797","","","","85.6","53.98","395.87940614650154","4.6260065437344","618.46","7.917588122930031","50","0.8992637517200288","30.64","15.26","","","","","","","","","","","",""
"true","","","","","fullscreen","9","145910","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","174369","0.0-6.0","28458","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2852},{""page_index"":1,""viewing_time"":22184},{""page_index"":2,""viewing_time"":2158},{""page_index"":3,""viewing_time"":1264}]","","","","","","","","","","",""
"","","","","","psychophysics","11","176874","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","7.331429411764668","768.8","428.8","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","12","177375","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","178495","0.0-7.0-0.1","119","","f","","","","","","","","","","","","","key","f","7.030987341772202","768.8","428.8","f","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","178996","0.0-7.0-1.1","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","180204","0.0-7.0-0.2","207","","j","","","","","","","","","","","","","key","j","6.943283236994189","768.8","428.8","f","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","16","180705","0.0-7.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","181905","0.0-7.0-0.3","199","","f","","","","","","","","","","","","","key","f","6.943343023255672","768.8","428.8","j","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","18","182406","0.0-7.0-1.3","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","183679","0.0-7.0-0.4","272","","f","","","","","","","","","","","","","key","f","6.944524590163924","768.8","428.8","f","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","20","184181","0.0-7.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","185375","0.0-7.0-0.5","192","","f","","","","","","","","","","","","","key","f","6.944380116959072","768.8","428.8","j","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","22","185877","0.0-7.0-1.5","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","186954","0.0-7.0-0.6","76","","f","","","","","","","","","","","","","key","f","6.943272727272698","768.8","428.8","j","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","24","187456","0.0-7.0-1.6","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","188730","0.0-7.0-0.7","273","","j","","","","","","","","","","","","","key","j","6.943697802197786","768.8","428.8","j","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","26","189239","0.0-7.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","190528","0.0-7.0-0.8","287","","f","","","","","","","","","","","","","key","f","6.928129729729719","768.8","428.8","f","true","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","28","191028","0.0-7.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","192265","0.0-7.0-0.9","236","","j","","","","","","","","","","","","","key","j","6.943463276836253","768.8","428.8","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","30","192766","0.0-7.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","193957","0.0-7.0-0.10","189","","f","","","","","","","","","","","","","key","f","6.943479532163695","768.8","428.8","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","32","194458","0.0-7.0-1.10","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","195569","0.0-7.0-0.11","108","","j","","","","","","","","","","","","","key","j","6.943371069182294","768.8","428.8","f","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","34","196070","0.0-7.0-1.11","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
