"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","7879","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","57716","0.0-1.0","49837","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","60848","0.0-2.0","3131","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","60849","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","62613","0.0-3.0-1.0","1758","","{""Q0"":""25""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","63439","0.0-3.0-2.0","824","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","69434","0.0-3.0-3.0","5994","","{""Q0"":""2001""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","72633","0.0-3.0-4.0","3199","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","343334","0.0-4.0","270700","","","","85.6","53.98","504.9147614423261","5.896101407810389","484.42","10.098295228846522","50","0.6139650168168231","37.44","19.32","","","","","","","","","","","",""
"true","","","","","fullscreen","9","350022","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","452679","0.0-6.0","102656","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":9496},{""page_index"":1,""viewing_time"":80372},{""page_index"":2,""viewing_time"":3529},{""page_index"":3,""viewing_time"":9259}]","","","","","","","","","","",""
"","","","","","psychophysics","11","455187","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","6.104975490196118","960","536","f","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","12","455703","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","458205","0.0-7.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","6.060520681265233","960","536","j","false","img/T_ambi40.png","をる","prac",""
