"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","781","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","63776","0.0-1.0","62994","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","65495","0.0-2.0","1719","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","65497","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","72836","0.0-3.0-1.0","7337","","{""Q0"":""2""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","74691","0.0-3.0-2.0","1853","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","79659","0.0-3.0-3.0","4967","","{""Q0"":""2002""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","84546","0.0-3.0-4.0","4886","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","168895","0.0-4.0","84347","","","","85.6","53.98","444.1963768454464","5.192295486098799","550.96","8.883927536908928","50","0.6663719368944564","22.64","12.52","","","","","","","","","","","",""
"true","","","","","fullscreen","9","172141","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","227003","0.0-6.0","54860","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5289},{""page_index"":1,""viewing_time"":38695},{""page_index"":2,""viewing_time"":6017},{""page_index"":3,""viewing_time"":4858}]","","","","","","","","","","",""
"","","","","","psychophysics","11","229514","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","6.2109354838709265","584.9142857142857","324.8","f","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","12","230021","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","232524","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","6.070921568627419","584.9142857142857","324.8","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","14","233036","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","234850","0.0-7.0-0.2","809","","f","","","","","","","","","","","","","key","f","6.080979797979722","584.9142857142857","324.8","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","16","235363","0.0-7.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","237865","0.0-7.0-0.3","null","","null","","","","","","","","","","","","","key","null","6.120061425061402","584.9142857142857","324.8","f","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","18","238367","0.0-7.0-1.3","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
