"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","9","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","3519","0.0-1.0","3509","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","6705","0.0-2.0","3185","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","6705","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","12288","0.0-3.0-1.0","5582","","{""Q0"":""003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","13222","0.0-3.0-2.0","933","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","19131","0.0-3.0-3.0","5908","","{""Q0"":""2004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","22593","0.0-3.0-4.0","3461","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","114192","0.0-4.0","91596","","","","85.6","53.98","423.83681327232875","4.950324984414339","577.53","8.476736265446574","50","0.8989308811058734","30.72","16.2","","","","","","","","","","","",""
"true","","","","","fullscreen","9","117600","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","170428","0.0-6.0","52827","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":6799},{""page_index"":1,""viewing_time"":39150},{""page_index"":2,""viewing_time"":3842},{""page_index"":3,""viewing_time"":3036}]","","","","","","","","","","",""
"","","","","","psychophysics","11","172948","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.663959731543578","768","476","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","12","173471","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","175979","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.664932885905923","768","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","176491","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","178997","0.0-7.0-0.2","null","","null","","","","","","","","","","","","","key","null","16.66416778523497","768","476","f","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","16","179509","0.0-7.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","181239","0.0-7.0-0.3","724","","f","","","","","","","","","","","","","key","f","16.66533009708747","768","476","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","18","181759","0.0-7.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","183482","0.0-7.0-0.4","719","","f","","","","","","","","","","","","","key","f","16.663223300970927","768","476","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","20","183993","0.0-7.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","185620","0.0-7.0-0.5","623","","f","","","","","","","","","","","","","key","f","16.665886597938297","768","476","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","22","186126","0.0-7.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","187805","0.0-7.0-0.6","674","","j","","","","","","","","","","","","","key","j","16.663399999999964","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","24","188322","0.0-7.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","189741","0.0-7.0-0.7","412","","j","","","","","","","","","","","","","key","j","16.664107142857183","768","476","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","26","190251","0.0-7.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","191697","0.0-7.0-0.8","434","","j","","","","","","","","","","","","","key","j","16.662418604651087","768","476","f","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","28","192205","0.0-7.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","193907","0.0-7.0-0.9","694","","j","","","","","","","","","","","","","key","j","16.664277227722526","768","476","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","30","194419","0.0-7.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","195940","0.0-7.0-0.10","512","","f","","","","","","","","","","","","","key","f","16.66674444444426","768","476","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","32","196462","0.0-7.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","198021","0.0-7.0-0.11","558","","j","","","","","","","","","","","","","key","j","16.665467391304645","768","476","j","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","34","198530","0.0-7.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","35","200166","0.0-7.0-0.12","628","","j","","","","","","","","","","","","","key","j","16.66539175257737","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","36","200680","0.0-7.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","37","202342","0.0-7.0-0.13","650","","j","","","","","","","","","","","","","key","j","16.664653061224474","768","476","f","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","38","202859","0.0-7.0-1.13","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","39","204320","0.0-7.0-0.14","459","","j","","","","","","","","","","","","","key","j","16.50743023255809","768","476","j","true","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","40","204836","0.0-7.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","41","206498","0.0-7.0-0.15","653","","j","","","","","","","","","","","","","key","j","16.663838383838396","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","42","207003","0.0-7.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","43","208744","0.0-7.0-0.16","735","","j","","","","","","","","","","","","","key","j","16.663336538461756","768","476","f","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","44","209253","0.0-7.0-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","45","210851","0.0-7.0-0.17","591","","f","","","","","","","","","","","","","key","f","16.663631578947196","768","476","f","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","46","211357","0.0-7.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","47","213117","0.0-7.0-0.18","758","","f","","","","","","","","","","","","","key","f","16.54088461538469","768","476","j","false","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","48","213628","0.0-7.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","49","215160","0.0-7.0-0.19","518","","j","","","","","","","","","","","","","key","j","16.662670329670487","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","50","215670","0.0-7.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","51","218175","0.0-7.0-0.20","null","","null","","","","","","","","","","","","","key","null","16.662489932885975","768","476","f","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","52","218695","0.0-7.0-1.20","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
