"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","608","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","4250","0.0-1.0","3641","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","11699","0.0-2.0","7448","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","11699","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","17899","0.0-3.0-1.0","6198","","{""Q0"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","48964","0.0-3.0-2.0","31064","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","52115","0.0-3.0-3.0","3150","","{""Q0"":""2001""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","54496","0.0-3.0-4.0","2380","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","90122","0.0-4.0","35626","","","","85.6","53.98","463.11540987122083","5.411268291810789","528.36","9.262308197424417","50","0.8075740777099141","30.72","16.7","","","","","","","","","","","",""
"true","","","","","fullscreen","9","92471","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","139528","0.0-6.0","47057","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1886},{""page_index"":1,""viewing_time"":40776},{""page_index"":2,""viewing_time"":2272},{""page_index"":3,""viewing_time"":2123}]","","","","","","","","","","",""
"","","","","","psychophysics","11","141499","0.0-7.0-0.0-0.0","968","","j","","","","","","","","","","","","","key","j","6.27497435897441","768","476","f","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","12","142015","0.0-7.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","143675","0.0-7.0-0.0-0.1","659","","j","","","","","","","","","","","","","key","j","6.268399239543643","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","144177","0.0-7.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","145763","0.0-7.0-0.0-0.2","582","","j","","","","","","","","","","","","","key","j","6.378262096774227","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","16","146278","0.0-7.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","148412","0.0-7.0-0.0-0.3","1133","","f","","","","","","","","","","","","","key","f","6.255964705882327","768","476","f","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","18","148913","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","150972","0.0-7.0-0.0-0.4","1056","","f","","","","","","","","","","","","","key","f","6.36138509316773","768","476","f","true","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","20","151481","0.0-7.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","153826","0.0-7.0-0.0-0.5","1344","","j","","","","","","","","","","","","","key","j","6.20296808510636","768","476","f","false","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","22","154341","0.0-7.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","156589","0.0-7.0-0.0-0.6","1246","","j","","","","","","","","","","","","","key","j","6.263198324022363","768","476","j","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","24","157100","0.0-7.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","159035","0.0-7.0-0.0-0.7","934","","f","","","","","","","","","","","","","key","f","6.340798679868043","768","476","f","true","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","26","159549","0.0-7.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","161171","0.0-7.0-0.0-0.8","621","","j","","","","","","","","","","","","","key","j","6.222247104247125","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","28","161680","0.0-7.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","163923","0.0-7.0-0.0-0.9","1241","","j","","","","","","","","","","","","","key","j","6.227559888579436","768","476","j","true","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","30","164429","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","166667","0.0-7.0-0.0-0.10","1233","","j","","","","","","","","","","","","","key","j","6.229832402234633","768","476","j","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","32","167173","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","33","168754","0.0-7.0-0.0-0.11","580","","j","","","","","","","","","","","","","key","j","6.30453815261039","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","34","169258","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","35","171442","0.0-7.0-0.0-0.12","1183","","f","","","","","","","","","","","","","key","f","6.437073964497041","768","476","j","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","36","171949","0.0-7.0-0.0-1.12","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","37","173978","0.0-7.0-0.0-0.13","1028","","f","","","","","","","","","","","","","key","f","6.489106109324738","768","476","f","true","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","38","174485","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","39","176299","0.0-7.0-0.0-0.14","811","","j","","","","","","","","","","","","","key","j","6.31473426573425","768","476","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","40","176804","0.0-7.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","41","178732","0.0-7.0-0.0-0.15","928","","j","","","","","","","","","","","","","key","j","6.258110749185637","768","476","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","42","179241","0.0-7.0-0.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","43","180898","0.0-7.0-0.0-0.16","656","","j","","","","","","","","","","","","","key","j","6.128832713754603","768","476","j","true","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","44","181404","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","45","183411","0.0-7.0-0.0-0.17","1002","","f","","","","","","","","","","","","","key","f","6.269570532915413","768","476","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","46","183917","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","47","185538","0.0-7.0-0.0-0.18","619","","j","","","","","","","","","","","","","key","j","6.20015708812264","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","48","186048","0.0-7.0-0.0-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","49","187587","0.0-7.0-0.0-0.19","535","","j","","","","","","","","","","","","","key","j","6.418399159663856","768","476","j","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","50","188100","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","51","190411","0.0-7.0-0.0-0.20","1310","","f","","","","","","","","","","","","","key","f","6.560327635327685","768","476","f","true","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","52","190924","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","53","193428","0.0-7.0-0.0-0.21","null","","null","","","","","","","","","","","","","key","null","6.417350515463919","768","476","f","false","img/H_ambi40.png","生人","prac",""
