"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","405","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","67323","0.0-1.0","66914","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","69461","0.0-2.0","2137","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","69464","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","74347","0.0-3.0-1.0","4870","","{""Q0"":""22""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","75774","0.0-3.0-2.0","1425","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","82678","0.0-3.0-3.0","6903","","{""Q0"":""2004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","87086","0.0-3.0-4.0","4407","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","368783","0.0-4.0","281695","","","","85.6","53.98","466.73901401985574","5.448957828769543","524.24","9.334780280397114","50","0.9084305945377055","34.14","16.14","","","","","","","","","","","",""
"true","","","","","fullscreen","9","372919","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","456487","0.0-6.0","83567","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8184},{""page_index"":1,""viewing_time"":39398},{""page_index"":2,""viewing_time"":9760},{""page_index"":1,""viewing_time"":10025},{""page_index"":2,""viewing_time"":4119},{""page_index"":1,""viewing_time"":2183},{""page_index"":2,""viewing_time"":1624},{""page_index"":3,""viewing_time"":8272}]","","","","","","","","","","",""
"","","","","","psychophysics","11","459000","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","6.45251162790706","853.3333333333334","476","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","12","459506","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","460763","0.0-7.0-0.0-0.1","256","","f","","","","","","","","","","","","","key","f","6.3375685279187275","853.3333333333334","476","f","true","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","14","461278","0.0-7.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","463782","0.0-7.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","6.181009925558277","853.3333333333334","476","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","16","464287","0.0-7.0-0.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","465726","0.0-7.0-0.0-0.3","437","","f","","","","","","","","","","","","","key","f","6.27309210526322","853.3333333333334","476","f","true","img/C_ambi40.png","生人","prac",""
