"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","94","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","21686","0.0-1.0","21591","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","22415","0.0-2.0","728","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","22416","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","27214","0.0-3.0-1.0","4797","","{""Q0"":""26""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","28029","0.0-3.0-2.0","812","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","31305","0.0-3.0-3.0","3275","","{""Q0"":""2005""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","33072","0.0-3.0-4.0","1766","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","197178","0.0-4.0","164102","","","","85.6","53.98","592.3389344022506","6.923586418998165","412.52","11.846778688045013","50","0.8998226674697121","38.32","18.36","","","","","","","","","","","",""
"true","","","","","fullscreen","9","201162","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
