"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","18835","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","69248","0.0-1.0","50413","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","enter","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","71150","0.0-2.0","1902","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","enter","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","71151","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","75948","0.0-3.0-1.0","4795","","{""Q0"":""22""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","77044","0.0-3.0-2.0","1095","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","89118","0.0-3.0-3.0","12073","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","94481","0.0-3.0-4.0","5363","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","286688","0.0-4.0","192210","","","","85.6","53.98","458.41598098813336","5.3562288304929275","533.8","9.168319619762666","50","0.8289414325846479","30.72","14.28","","","","","","","","","","","",""
"true","","","","","fullscreen","9","290102","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","364128","0.0-6.0","74020","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3389},{""page_index"":1,""viewing_time"":64827},{""page_index"":2,""viewing_time"":2695},{""page_index"":3,""viewing_time"":3109}]","","","","","","","","","","",""
"","","","","","psychophysics","11","366638","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","7.002938375350137","768","428","j","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","12","367148","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","368949","0.0-7.0-0.0-0.1","798","","f","","","","","","","","","","","","","key","f","6.94455813953487","768","428","f","true","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","369451","0.0-7.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","370862","0.0-7.0-0.0-0.2","410","","j","","","","","","","","","","","","","key","j","6.978860696517359","768","428","j","true","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","16","371374","0.0-7.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","372911","0.0-7.0-0.0-0.3","536","","j","","","","","","","","","","","","","key","j","6.944495454545673","768","428","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","18","373427","0.0-7.0-0.0-1.3","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","375181","0.0-7.0-0.0-0.4","752","","j","","","","","","","","","","","","","key","j","6.944253968253929","768","428","j","true","img/C_ambi40.png","自我","prac",""
