"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","psychophysics","709","1731027","0.0-20.0-1.0-1.0-0.2-0.172","822","","d","","","","","","","","","","","","","key","d","16.64978703703619","768","428","d","true","img/C_28.png","自我","friend","","自我"
"","","","","","html-keyboard-response","710","1731341","0.0-20.0-1.0-1.0-0.2-1.172","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","711","1733177","0.0-20.0-1.0-1.0-0.2-0.173","835","","k","","","","","","","","","","","","","key","k","16.647321100917072","768","428","k","true","img/S_28.png","朋友","friend","","朋友"
"","","","","","html-keyboard-response","712","1733493","0.0-20.0-1.0-1.0-0.2-1.173","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","713","1735267","0.0-20.0-1.0-1.0-0.2-0.174","760","","d","","","","","","","","","","","","","key","d","16.65109523809515","768","428","d","true","img/H_28.png","生人","friend","","生人"
"","","","","","html-keyboard-response","714","1735568","0.0-20.0-1.0-1.0-0.2-1.174","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","715","1737549","0.0-20.0-1.0-1.0-0.2-0.175","977","","f","","","","","","","","","","","","","key","f","16.652508474576635","768","428","f","true","img/C_28.png","生人","friend","","自我"
"","","","","","html-keyboard-response","716","1737850","0.0-20.0-1.0-1.0-0.2-1.175","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","717","1739575","0.0-20.0-1.0-1.0-0.2-0.176","722","","d","","","","","","","","","","","","","key","d","16.65313592233053","768","428","d","true","img/C_28.png","自我","friend","","自我"
"","","","","","html-keyboard-response","718","1739889","0.0-20.0-1.0-1.0-0.2-1.176","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","719","1741741","0.0-20.0-1.0-1.0-0.2-0.177","845","","f","","","","","","","","","","","","","key","f","16.651127272727898","768","428","f","true","img/H_28.png","自我","friend","","生人"
"","","","","","html-keyboard-response","720","1742048","0.0-20.0-1.0-1.0-0.2-1.177","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","721","1744159","0.0-20.0-1.0-1.0-0.2-0.178","1110","","d","","","","","","","","","","","","","key","d","16.64954399999976","768","428","d","true","img/H_28.png","生人","friend","","生人"
"","","","","","html-keyboard-response","722","1744467","0.0-20.0-1.0-1.0-0.2-1.178","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","723","1746263","0.0-20.0-1.0-1.0-0.2-0.179","784","","k","","","","","","","","","","","","","key","k","16.651198113207563","768","428","k","true","img/S_28.png","朋友","friend","","朋友"
"","","","","","html-keyboard-response","724","1746570","0.0-20.0-1.0-1.0-0.2-1.179","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","725","1748376","0.0-20.0-1.0-1.0-0.2-0.180","798","","d","","","","","","","","","","","","","key","d","16.652074766354026","768","428","d","true","img/C_28.png","自我","friend","","自我"
"","","","","","html-keyboard-response","726","1748683","0.0-20.0-1.0-1.0-0.2-1.180","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","727","1750634","0.0-20.0-1.0-1.0-0.2-0.181","941","","f","","","","","","","","","","","","","key","f","16.652336206897324","768","428","j","false","img/S_28.png","自我","friend","","朋友"
"","","","","","html-keyboard-response","728","1750939","0.0-20.0-1.0-1.0-0.2-1.181","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","729","1752737","0.0-20.0-1.0-1.0-0.2-0.182","796","","k","","","","","","","","","","","","","key","k","16.651588785046467","768","428","k","true","img/S_28.png","朋友","friend","","朋友"
"","","","","","html-keyboard-response","730","1753043","0.0-20.0-1.0-1.0-0.2-1.182","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","731","1754788","0.0-20.0-1.0-1.0-0.2-0.183","734","","j","","","","","","","","","","","","","key","j","16.651194174755908","768","428","j","true","img/S_28.png","生人","friend","","朋友"
"","","","","","html-keyboard-response","732","1755098","0.0-20.0-1.0-1.0-0.2-1.183","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","733","1757110","0.0-20.0-1.0-1.0-0.2-0.184","1006","","f","","","","","","","","","","","","","key","f","16.651516666666915","768","428","f","true","img/H_28.png","自我","friend","","生人"
"","","","","","html-keyboard-response","734","1757419","0.0-20.0-1.0-1.0-0.2-1.184","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","735","1759736","0.0-20.0-1.0-1.0-0.2-0.185","1308","","f","","","","","","","","","","","","","key","f","16.652746376810946","768","428","f","true","img/C_28.png","朋友","friend","","自我"
"","","","","","html-keyboard-response","736","1760046","0.0-20.0-1.0-1.0-0.2-1.185","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","737","1761925","0.0-20.0-1.0-1.0-0.2-0.186","878","","f","","","","","","","","","","","","","key","f","16.651107142858173","768","428","f","true","img/C_28.png","生人","friend","","自我"
"","","","","","html-keyboard-response","738","1762242","0.0-20.0-1.0-1.0-0.2-1.186","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","739","1764137","0.0-20.0-1.0-1.0-0.2-0.187","890","","f","","","","","","","","","","","","","key","f","16.652761061947825","768","428","f","true","img/H_28.png","朋友","friend","","生人"
"","","","","","html-keyboard-response","740","1764438","0.0-20.0-1.0-1.0-0.2-1.187","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","741","1766142","0.0-20.0-1.0-1.0-0.2-0.188","697","","d","","","","","","","","","","","","","key","d","16.651287128713147","768","428","d","true","img/H_28.png","生人","friend","","生人"
"","","","","","html-keyboard-response","742","1766446","0.0-20.0-1.0-1.0-0.2-1.188","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","743","1768313","0.0-20.0-1.0-1.0-0.2-0.189","857","","k","","","","","","","","","","","","","key","k","16.65132432432451","768","428","k","true","img/S_28.png","朋友","friend","","朋友"
"","","","","","html-keyboard-response","744","1768624","0.0-20.0-1.0-1.0-0.2-1.189","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","745","1770610","0.0-20.0-1.0-1.0-0.2-0.190","974","","d","","","","","","","","","","","","","key","d","16.645228813558234","768","428","d","true","img/H_28.png","生人","friend","","生人"
"","","","","","html-keyboard-response","746","1770925","0.0-20.0-1.0-1.0-0.2-1.190","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","747","1772731","0.0-20.0-1.0-1.0-0.2-0.191","794","","d","","","","","","","","","","","","","key","d","16.6500560747651","768","428","d","true","img/C_28.png","自我","friend","","自我"
"","","","","","html-keyboard-response","748","1773044","0.0-20.0-1.0-1.0-0.2-1.191","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","749","1775063","0.0-20.0-1.0-1.0-0.2-0.192","1010","","f","","","","","","","","","","","","","key","f","16.652266666667614","768","428","f","true","img/H_28.png","自我","friend","","生人"
"","","","","","html-keyboard-response","750","1775374","0.0-20.0-1.0-1.0-0.2-1.192","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","751","1777257","0.0-20.0-1.0-1.0-0.2-0.193","873","","j","","","","","","","","","","","","","key","j","16.651383928572095","768","428","j","true","img/S_28.png","自我","friend","","朋友"
"","","","","","html-keyboard-response","752","1777566","0.0-20.0-1.0-1.0-0.2-1.193","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","753","1779261","0.0-20.0-1.0-1.0-0.2-0.194","694","","d","","","","","","","","","","","","","key","d","16.648959999999498","768","428","d","true","img/H_28.png","生人","friend","","生人"
"","","","","","html-keyboard-response","754","1779573","0.0-20.0-1.0-1.0-0.2-1.194","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","755","1781233","0.0-20.0-1.0-1.0-0.2-0.195","652","","k","","","","","","","","","","","","","key","k","16.650232323233716","768","428","k","true","img/S_28.png","朋友","friend","","朋友"
"","","","","","html-keyboard-response","756","1781549","0.0-20.0-1.0-1.0-0.2-1.195","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","757","1783442","0.0-20.0-1.0-1.0-0.2-0.196","884","","j","","","","","","","","","","","","","key","j","16.652714285714733","768","428","j","true","img/S_28.png","生人","friend","","朋友"
"","","","","","html-keyboard-response","758","1783754","0.0-20.0-1.0-1.0-0.2-1.196","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","759","1785558","0.0-20.0-1.0-1.0-0.2-0.197","797","","d","","","","","","","","","","","","","key","d","16.65027102803655","768","428","d","true","img/C_28.png","自我","friend","","自我"
"","","","","","html-keyboard-response","760","1785870","0.0-20.0-1.0-1.0-0.2-1.197","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","761","1787702","0.0-20.0-1.0-1.0-0.2-0.198","827","","f","","","","","","","","","","","","","key","f","16.653091743118516","768","428","f","true","img/C_28.png","生人","friend","","自我"
"","","","","","html-keyboard-response","762","1788015","0.0-20.0-1.0-1.0-0.2-1.198","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","763","1789869","0.0-20.0-1.0-1.0-0.2-0.199","846","","f","","","","","","","","","","","","","key","f","16.650018181819046","768","428","d","false","img/H_28.png","生人","friend","","生人"
