"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","html-keyboard-response","15","322824","0.0-8.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","324590","0.0-8.0-0.0-0.2","758","","j","","","","","","","","","","","","","key","j","16.683409523809818","960","536","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","17","324898","0.0-8.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","327022","0.0-8.0-0.0-0.3","1121","","f","","","","","","","","","","","","","key","f","16.683188976378062","960","536","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","19","327337","0.0-8.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","329046","0.0-8.0-0.0-0.4","701","","j","","","","","","","","","","","","","key","j","16.683871287128675","960","536","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","21","329359","0.0-8.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","331294","0.0-8.0-0.0-0.5","922","","k","","","","","","","","","","","","","key","k","16.68340869565221","960","536","d","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","23","331602","0.0-8.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","24","333606","0.0-8.0-0.0-0.6","999","","k","","","","","","","","","","","","","key","k","16.68326050420184","960","536","k","true","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","25","333914","0.0-8.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","26","336750","0.0-8.0-0.0-0.7","1824","","d","","","","","","","","","","","","","key","d","16.68321893491146","960","536","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","27","337064","0.0-8.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","28","339854","0.0-8.0-0.0-0.8","1776","","k","","","","","","","","","","","","","key","k","16.68333132530132","960","536","k","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","29","340161","0.0-8.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","30","342726","0.0-8.0-0.0-0.9","1560","","k","","","","","","","","","","","","","key","k","16.683379084967516","960","536","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","31","343031","0.0-8.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","32","345550","0.0-8.0-0.0-0.10","1515","","j","","","","","","","","","","","","","key","j","16.683173333333496","960","536","f","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","33","345852","0.0-8.0-0.0-1.10","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","34","348766","0.0-8.0-0.0-0.11","1911","","k","","","","","","","","","","","","","key","k","16.605277456647336","960","536","j","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","35","349081","0.0-8.0-0.0-1.11","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","36","364334","0.0-9.0","15250","[""<style>.context{color:white; font-size: 35px; line-height:40px}</style>           <div><p class='context'>您正确回答了75% 的试次。</p><p class='context'>您的平均反应时为1241毫秒。</p><p class='context'>恭喜您完成这一阶段的练习。按任意键进入<span style='color: yellow;'>重点关注图形为“朋友”</span>的练习。</p></div><p class='footer' style='font-size:35px; line-height:30px;'>任务要求：\n           <p class='footer' style='font-size:35px; line-height:35px;'>对于与“朋友”对应的图形：如果 匹配 ，请按 <span style=\""color: lightgreen;\"">f键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">d键</p></span>\n           <p class='footer' style='font-size:35px; line-height:35px;'>对于非“朋友”对应的图形：如果 匹配 ，请按 <span style=\""color: lightgreen;\"">j键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">k键</p></span>\n           <p class='footer' style='font-size:22px; line-height:25px;'>请在实验过程中将您的<span style=\""color: lightgreen;\"">食指和中指</span>放在电脑键盘的相应键位上进行按键。</p></span>""]"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","37","366798","0.0-10.0-0.0-0.0","1460","","j","","","","","","","","","","","","","key","j","16.683394557823345","960","536","j","true","img/C_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","38","367104","0.0-10.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","39","369990","0.0-10.0-0.0-0.1","1881","","k","","","","","","","","","","","","","key","k","16.683325581395387","960","536","d","false","img/H_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","40","370302","0.0-10.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","41","373534","0.0-10.0-0.0-0.2","2224","","j","","","","","","","","","","","","","key","j","16.68346113989635","960","536","k","false","img/C_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","42","373838","0.0-10.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","43","376278","0.0-10.0-0.0-0.3","1431","","d","","","","","","","","","","","","","key","d","16.683296551724","960","536","d","true","img/H_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","44","376593","0.0-10.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","45","378286","0.0-10.0-0.0-0.4","684","","f","","","","","","","","","","","","","key","f","16.683239999999643","960","536","f","true","img/H_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","46","378600","0.0-10.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","47","380702","0.0-10.0-0.0-0.5","1098","","k","","","","","","","","","","","","","key","k","16.68334400000004","960","536","k","true","img/C_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","48","381009","0.0-10.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","49","383302","0.0-10.0-0.0-0.6","1282","","k","","","","","","","","","","","","","key","k","16.68300735294136","960","536","k","true","img/S_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","50","383611","0.0-10.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","51","385846","0.0-10.0-0.0-0.7","1221","","f","","","","","","","","","","","","","key","f","16.683210526315996","960","536","j","false","img/C_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","52","386152","0.0-10.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","53","387886","0.0-10.0-0.0-0.8","725","","f","","","","","","","","","","","","","key","f","16.68310679611637","960","536","f","true","img/H_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","54","388196","0.0-10.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","55","390766","0.0-10.0-0.0-0.9","1569","","k","","","","","","","","","","","","","key","k","16.683281045751738","960","536","k","true","img/S_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","56","391068","0.0-10.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","57","393702","0.0-10.0-0.0-0.10","1619","","k","","","","","","","","","","","","","key","k","16.68313375796165","960","536","j","false","img/S_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","58","394013","0.0-10.0-0.0-1.10","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","59","396654","0.0-10.0-0.0-0.11","1635","","j","","","","","","","","","","","","","key","j","16.683324840764","960","536","j","true","img/S_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","60","396961","0.0-10.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","61","400262","0.0-10.0-1.0-0.0","3300","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                           <div><p class='context'>您正确回答了67% 的试次。</p><p class='context'>您的平均反应时为1236毫秒。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","62","409532","0.0-10.0-1.0-1.0","9267","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2892},{""page_index"":1,""viewing_time"":3847},{""page_index"":2,""viewing_time"":2528}]","","","","","","","","","","","",""
"","","","","","psychophysics","63","412078","0.0-10.1-0.1-0.12","1543","","k","","","","","","","","","","","","","key","k","16.683276315789524","960","536","j","false","img/S_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","64","412390","0.0-10.1-0.1-1.12","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","65","414054","0.0-10.1-0.1-0.13","652","","f","","","","","","","","","","","","","key","f","16.683173469387764","960","536","f","true","img/H_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","66","414366","0.0-10.1-0.1-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","67","416918","0.0-10.1-0.1-0.14","1545","","k","","","","","","","","","","","","","key","k","16.683328947368672","960","536","k","true","img/S_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","68","417222","0.0-10.1-0.1-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","69","419550","0.0-10.1-0.1-0.15","1326","","k","","","","","","","","","","","","","key","k","16.683316546762796","960","536","k","true","img/C_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","70","419859","0.0-10.1-0.1-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","71","421710","0.0-10.1-0.1-0.16","849","","j","","","","","","","","","","","","","key","j","16.683281818182017","960","536","j","true","img/C_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","72","422027","0.0-10.1-0.1-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","73","423694","0.0-10.1-0.1-0.17","664","","f","","","","","","","","","","","","","key","f","16.68337373737354","960","536","f","true","img/H_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","74","424008","0.0-10.1-0.1-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","75","426221","0.0-10.1-0.1-0.18","1206","","k","","","","","","","","","","","","","key","k","16.683068181818022","960","536","k","true","img/S_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","76","426537","0.0-10.1-0.1-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","77","428469","0.0-10.1-0.1-0.19","918","","d","","","","","","","","","","","","","key","d","16.68349565217403","960","536","d","true","img/H_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","78","428773","0.0-10.1-0.1-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","79","431102","0.0-10.1-0.1-0.20","1315","","d","","","","","","","","","","","","","key","d","16.683123188405855","960","536","d","true","img/H_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","80","431418","0.0-10.1-0.1-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","81","433325","0.0-10.1-0.1-0.21","903","","j","","","","","","","","","","","","","key","j","16.683429824561596","960","536","j","true","img/C_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","82","433639","0.0-10.1-0.1-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","83","435910","0.0-10.1-0.1-0.22","1269","","j","","","","","","","","","","","","","key","j","16.5856000000003","960","536","j","true","img/S_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","84","436224","0.0-10.1-0.1-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","85","438134","0.0-10.1-0.1-0.23","906","","k","","","","","","","","","","","","","key","k","16.683447368421056","960","536","k","true","img/C_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","86","438435","0.0-10.1-0.1-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","87","445518","0.0-11.0","7081","[""<style>.context{color:white; font-size: 35px; line-height:40px}</style>               <div><p class='context'>您正确回答了92% 的试次。</p><p class='context'>您的平均反应时为1050毫秒。</p><p class='context'>恭喜您完成这一阶段的练习。按任意键进入<span style='color: yellow;'>重点关注图形为“生人”</span>的练习。</p></div><p class='footer' style='font-size:35px; line-height:30px;'>任务要求：\n               <p class='footer' style='font-size:35px; line-height:35px;'>对与“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">f键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">d键</p></span>\n               <p class='footer' style='font-size:35px; line-height:35px;'>对非“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">j键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">k键</p></span>\n               <p class='footer' style='font-size:22px; line-height:25px;'>请在实验过程中将您的<span style=\""color: lightgreen;\"">食指和中指</span>放在电脑键盘的相应键位上进行按键。</p></span>""]"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","88","447989","0.0-12.0-0.0-0.0","1469","","k","","","","","","","","","","","","","key","k","16.683283783784105","960","536","k","true","img/H_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","89","448302","0.0-12.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","90","450389","0.0-12.0-0.0-0.1","1083","","j","","","","","","","","","","","","","key","j","16.683338709677393","960","536","j","true","img/H_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","91","450704","0.0-12.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","92","453149","0.0-12.0-0.0-0.2","1441","","k","","","","","","","","","","","","","key","k","16.68336986301368","960","536","k","true","img/H_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","93","453464","0.0-12.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","94","455645","0.0-12.0-0.0-0.3","1172","","k","","","","","","","","","","","","","key","k","16.683240310077792","960","536","k","true","img/C_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","95","455960","0.0-12.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","96","458294","0.0-12.0-0.0-0.4","1331","","f","","","","","","","","","","","","","key","f","16.683446043165546","960","536","d","false","img/S_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","97","458601","0.0-12.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","98","460237","0.0-12.0-0.0-0.5","627","","f","","","","","","","","","","","","","key","f","16.683319587628933","960","536","f","true","img/S_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","99","460547","0.0-12.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","100","462333","0.0-12.0-0.0-0.6","782","","j","","","","","","","","","","","","","key","j","16.683094339622603","960","536","j","true","img/H_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","101","462649","0.0-12.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","102","464429","0.0-12.0-0.0-0.7","776","","d","","","","","","","","","","","","","key","d","16.683490566037296","960","536","d","true","img/S_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","103","464741","0.0-12.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","104","466693","0.0-12.0-0.0-0.8","938","","f","","","","","","","","","","","","","key","f","16.683086206896657","960","536","f","true","img/S_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","105","467008","0.0-12.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","106","469077","0.0-12.0-0.0-0.9","1069","","j","","","","","","","","","","","","","key","j","16.682837398373994","960","536","j","true","img/C_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","107","469383","0.0-12.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","108","471262","0.0-12.0-0.0-0.10","868","","j","","","","","","","","","","","","","key","j","16.683321428571485","960","536","j","true","img/C_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","109","471563","0.0-12.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","110","474397","0.0-12.0-0.0-0.11","1824","","k","","","","","","","","","","","","","key","k","16.683297619047586","960","536","k","true","img/C_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","111","474710","0.0-12.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","instructions","112","490828","0.0-13.0","16117","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":16117}]","","","","","","","","","","","",""
"","","","","","psychophysics","113","492965","0.0-14.0-0.0-0.0","1134","","k","","","","","","","","","","","","","key","k","16.683023809523707","960","536","k","true","img/H_28.png","生人","prac_self","","朋友"
"","","","","","html-keyboard-response","114","493278","0.0-14.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","115","495501","0.0-14.0-0.0-0.1","1217","","k","","","","","","","","","","","","","key","k","16.68352272727255","960","536","k","true","img/S_28.png","朋友","prac_self","","生人"
"","","","","","html-keyboard-response","116","495809","0.0-14.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","117","497637","0.0-14.0-0.0-0.2","818","","d","","","","","","","","","","","","","key","d","16.683416666666744","960","536","d","true","img/C_28.png","生人","prac_self","","自我"
"","","","","","html-keyboard-response","118","497941","0.0-14.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","119","499461","0.0-14.0-0.0-0.3","515","","f","","","","","","","","","","","","","key","f","16.683011111111327","960","536","f","true","img/C_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","120","499769","0.0-14.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","121","501869","0.0-14.0-0.0-0.4","1095","","j","","","","","","","","","","","","","key","j","16.683095999999903","960","536","j","true","img/H_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","122","502179","0.0-14.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","123","504421","0.0-14.0-0.0-0.5","1228","","j","","","","","","","","","","","","","key","j","16.68313533834644","960","536","j","true","img/S_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","124","504731","0.0-14.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","125","506557","0.0-14.0-0.0-0.6","818","","j","","","","","","","","","","","","","key","j","16.683259259259405","960","536","j","true","img/S_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","126","506873","0.0-14.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","127","509325","0.0-14.0-0.0-0.7","1444","","k","","","","","","","","","","","","","key","k","16.68318493150682","960","536","k","true","img/S_28.png","自我","prac_self","","生人"
"","","","","","html-keyboard-response","128","509641","0.0-14.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","129","511317","0.0-14.0-0.0-0.8","667","","j","","","","","","","","","","","","","key","j","16.683424242424092","960","536","j","true","img/H_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","130","511631","0.0-14.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
