"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","2249","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","62611","0.0-1.0","60361","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","65290","0.0-2.0","2679","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","65291","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","81443","0.0-3.0-1.0","16150","","{""Q0"":""33""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","83176","0.0-3.0-2.0","1730","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","87681","0.0-3.0-3.0","4502","","{""Q0"":""2002""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","90824","0.0-3.0-4.0","3142","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","192512","0.0-4.0","101686","","","","85.6","53.98","488.31646599119557","5.706169939672399","500.97","9.766329319823912","50","0.7290354202522811","38.4","19.1","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","200184","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","332647","0.0-6.0","132461","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":9909},{""page_index"":1,""viewing_time"":27600},{""page_index"":2,""viewing_time"":83992},{""page_index"":3,""viewing_time"":5216},{""page_index"":4,""viewing_time"":5744}]","","","","","","","","","","","",""
"","","","","","instructions","11","362991","0.0-7.0","30344","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":30343}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","365458","0.0-8.0-0.0-0.0","1449","","j","","","","","","","","","","","","","key","j","16.79753424657536","960","536","f","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","13","365771","0.0-8.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","368457","0.0-8.0-0.0-0.1","1675","","d","","","","","","","","","","","","","key","d","16.68324999999968","960","536","d","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","15","368767","0.0-8.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
