"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","465","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","52916","0.0-1.0","52450","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","d","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","54846","0.0-2.0","1933","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","d","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","54848","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","60189","0.0-3.0-1.0","5340","","{""Q0"":""46""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","61029","0.0-3.0-2.0","837","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","64597","0.0-3.0-3.0","3566","","{""Q0"":""2001""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","66221","0.0-3.0-4.0","1623","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","166903","0.0-4.0","100686","","","","85.6","53.98","328.7612875931176","3.839931839087613","745.09","6.575225751862351","50","0.760430164482765","20.48","12.5","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","170823","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","240009","0.0-6.0","69189","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3581},{""page_index"":1,""viewing_time"":31656},{""page_index"":2,""viewing_time"":25912},{""page_index"":3,""viewing_time"":3464},{""page_index"":4,""viewing_time"":4576}]","","","","","","","","","","","",""
"","","","","","instructions","11","274013","0.0-7.0","34007","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":34006}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","276607","0.0-8.0-0.0-0.0","1584","","j","","","","","","","","","","","","","key","j","16.666000000000086","512","380","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","13","276911","0.0-8.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","279277","0.0-8.0-0.0-0.1","1364","","f","","","","","","","","","","","","","key","f","16.66600000000012","512","380","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","15","279582","0.0-8.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","281989","0.0-8.0-0.0-0.2","1397","","k","","","","","","","","","","","","","key","k","16.666000000000086","512","380","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","17","282294","0.0-8.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","284256","0.0-8.0-0.0-0.3","960","","f","","","","","","","","","","","","","key","f","16.666000000000174","512","380","f","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","19","284559","0.0-8.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","286639","0.0-8.0-0.0-0.4","1076","","f","","","","","","","","","","","","","key","f","16.665999999999787","512","380","f","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","21","286943","0.0-8.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","289109","0.0-8.0-0.0-0.5","1163","","f","","","","","","","","","","","","","key","f","16.665999999999922","512","380","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","23","289415","0.0-8.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","24","291469","0.0-8.0-0.0-0.6","1047","","j","","","","","","","","","","","","","key","j","16.665999999999823","512","380","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","25","291775","0.0-8.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","26","293941","0.0-8.0-0.0-0.7","1162","","j","","","","","","","","","","","","","key","j","16.665999999999922","512","380","f","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","27","294247","0.0-8.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","28","296440","0.0-8.0-0.0-0.8","1186","","j","","","","","","","","","","","","","key","j","16.665999999999677","512","380","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","29","296743","0.0-8.0-0.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","30","299013","0.0-8.0-0.0-0.9","1268","","f","","","","","","","","","","","","","key","f","16.666000000000007","512","380","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","31","299319","0.0-8.0-0.0-1.9","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","32","301406","0.0-8.0-0.0-0.10","1084","","f","","","","","","","","","","","","","key","f","16.665999999999787","512","380","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","33","301711","0.0-8.0-0.0-1.10","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","34","303773","0.0-8.0-0.0-0.11","1061","","f","","","","","","","","","","","","","key","f","16.666000000000302","512","380","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","35","304079","0.0-8.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","36","309333","0.0-8.0-1.0-0.0","5253","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了33% 的试次。</p><p class='context'>您的平均反应时为1170毫秒。</p>","j","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","37","331335","0.0-8.0-1.0-1.0","22004","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1900},{""page_index"":1,""viewing_time"":18560},{""page_index"":2,""viewing_time"":1544}]","","","","","","","","","","","",""
"","","","","","psychophysics","38","333352","0.0-8.1-0.1-0.12","1013","","d","","","","","","","","","","","","","key","d","16.665999999999865","512","380","f","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","39","333658","0.0-8.1-0.1-1.12","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","40","335728","0.0-8.1-0.1-0.13","1062","","d","","","","","","","","","","","","","key","d","16.666000000000043","512","380","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","41","336035","0.0-8.1-0.1-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","42","338202","0.0-8.1-0.1-0.14","1162","","f","","","","","","","","","","","","","key","f","16.666000000000373","512","380","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","43","338506","0.0-8.1-0.1-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","44","340728","0.0-8.1-0.1-0.15","1214","","f","","","","","","","","","","","","","key","f","16.666000000000086","512","380","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","45","341035","0.0-8.1-0.1-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","46","343288","0.0-8.1-0.1-0.16","1249","","d","","","","","","","","","","","","","key","d","16.666000000000047","512","380","f","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","47","343594","0.0-8.1-0.1-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","48","345818","0.0-8.1-0.1-0.17","1217","","d","","","","","","","","","","","","","key","d","16.666000000000086","512","380","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","49","346122","0.0-8.1-0.1-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","50","348418","0.0-8.1-0.1-0.18","1296","","k","","","","","","","","","","","","","key","k","16.666000000000007","512","380","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","51","348723","0.0-8.1-0.1-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","52","350969","0.0-8.1-0.1-0.19","1245","","f","","","","","","","","","","","","","key","f","16.665999999999848","512","380","f","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","53","351275","0.0-8.1-0.1-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","54","353480","0.0-8.1-0.1-0.20","1198","","k","","","","","","","","","","","","","key","k","16.665999999999883","512","380","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","55","353786","0.0-8.1-0.1-1.20","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","56","355688","0.0-8.1-0.1-0.21","900","","k","","","","","","","","","","","","","key","k","16.665999999999755","512","380","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","57","355994","0.0-8.1-0.1-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","58","357985","0.0-8.1-0.1-0.22","983","","j","","","","","","","","","","","","","key","j","16.665999999999904","512","380","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","59","358290","0.0-8.1-0.1-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","60","360418","0.0-8.1-0.1-0.23","1121","","f","","","","","","","","","","","","","key","f","16.66600000000021","512","380","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","61","360723","0.0-8.1-0.1-1.23","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","62","361816","0.0-8.1-1.1-0.1","1093","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了25% 的试次。</p><p class='context'>您的平均反应时为1174毫秒。</p>","f","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","63","383186","0.0-8.1-1.1-1.1","21372","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1804},{""page_index"":1,""viewing_time"":18440},{""page_index"":2,""viewing_time"":1128}]","","","","","","","","","","","",""
"","","","","","psychophysics","64","385571","0.0-8.2-0.2-0.24","1382","","j","","","","","","","","","","","","","key","j","16.665999999999897","512","380","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","65","385878","0.0-8.2-0.2-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","66","387875","0.0-8.2-0.2-0.25","995","","d","","","","","","","","","","","","","key","d","16.66599999999964","512","380","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","67","388181","0.0-8.2-0.2-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","68","390660","0.0-8.2-0.2-0.26","1476","","j","","","","","","","","","","","","","key","j","16.665999999999798","512","380","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","69","390966","0.0-8.2-0.2-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","70","393043","0.0-8.2-0.2-0.27","1077","","f","","","","","","","","","","","","","key","f","16.666000000000043","512","380","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","71","393350","0.0-8.2-0.2-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","72","395164","0.0-8.2-0.2-0.28","813","","k","","","","","","","","","","","","","key","k","16.665999999999887","512","380","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","73","395470","0.0-8.2-0.2-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","74","397691","0.0-8.2-0.2-0.29","1214","","f","","","","","","","","","","","","","key","f","16.666000000000086","512","380","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","75","397997","0.0-8.2-0.2-1.29","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
