"","subj_idx","gender","year","rt","matchness","label","word","ACC"
"100",1,1,"1999",1053,"mismatch","stranger","朋友",0
"101",1,1,"1999",969,"match","friend","朋友",1
"102",1,1,"1999",817,"mismatch","self","生人",1
"103",1,1,"1999",1150,"mismatch","stranger","朋友",1
"104",1,1,"1999",901,"mismatch","friend","自我",1
"105",1,1,"1999",655,"mismatch","stranger","自我",1
"106",1,1,"1999",846,"match","stranger","生人",0
"107",1,1,"1999",807,"mismatch","friend","自我",1
"108",1,1,"1999",786,"mismatch","friend","生人",1
"109",1,1,"1999",923,"mismatch","stranger","朋友",0
"110",1,1,"1999",944,"match","stranger","生人",1
"111",1,1,"1999",879,"mismatch","friend","自我",1
"112",1,1,"1999",862,"match","friend","朋友",1
"113",1,1,"1999",694,"match","self","自我",1
"114",1,1,"1999",767,"mismatch","self","生人",1
"115",1,1,"1999",1481,"mismatch","stranger","朋友",1
"116",1,1,"1999",571,"match","self","自我",1
"117",1,1,"1999",748,"mismatch","stranger","自我",1
"118",1,1,"1999",525,"mismatch","self","朋友",0
"119",1,1,"1999",871,"match","friend","朋友",1
"120",1,1,"1999",720,"mismatch","self","生人",1
"121",1,1,"1999",1064,"mismatch","friend","生人",0
"122",1,1,"1999",1103,"mismatch","stranger","朋友",1
"123",1,1,"1999",891,"mismatch","friend","自我",1
"124",1,1,"1999",1206,"match","friend","朋友",1
"125",1,1,"1999",618,"mismatch","self","生人",1
"126",1,1,"1999",829,"mismatch","self","朋友",1
"127",1,1,"1999",689,"match","friend","朋友",1
"128",1,1,"1999",787,"mismatch","friend","自我",1
"129",1,1,"1999",602,"match","self","自我",1
"130",1,1,"1999",623,"match","stranger","生人",0
"131",1,1,"1999",737,"mismatch","stranger","朋友",1
"132",1,1,"1999",543,"match","self","自我",1
"133",1,1,"1999",1141,"match","stranger","生人",1
"134",1,1,"1999",1189,"mismatch","stranger","自我",1
"135",1,1,"1999",690,"mismatch","self","生人",1
"136",1,1,"1999",874,"mismatch","self","朋友",1
"137",1,1,"1999",613,"match","self","自我",1
"138",1,1,"1999",765,"match","stranger","生人",0
"139",1,1,"1999",768,"mismatch","self","生人",1
"140",1,1,"1999",1299,"mismatch","friend","自我",1
"141",1,1,"1999",714,"mismatch","stranger","自我",1
"142",1,1,"1999",703,"mismatch","friend","自我",1
"143",1,1,"1999",620,"match","friend","朋友",1
"144",1,1,"1999",814,"mismatch","stranger","朋友",1
"145",1,1,"1999",823,"match","stranger","生人",1
"146",1,1,"1999",802,"mismatch","stranger","朋友",1
"147",1,1,"1999",734,"mismatch","self","生人",1
"148",1,1,"1999",923,"mismatch","friend","生人",0
"149",1,1,"1999",736,"match","friend","朋友",1
"150",1,1,"1999",504,"match","self","自我",1
"151",1,1,"1999",874,"mismatch","stranger","朋友",1
"152",1,1,"1999",1335,"mismatch","friend","生人",1
"153",1,1,"1999",752,"mismatch","self","生人",1
"154",1,1,"1999",769,"mismatch","stranger","朋友",0
"155",1,1,"1999",667,"match","stranger","生人",0
"156",1,1,"1999",611,"match","stranger","生人",0
"157",1,1,"1999",932,"mismatch","friend","自我",1
"158",1,1,"1999",560,"match","self","自我",1
"159",1,1,"1999",983,"match","friend","朋友",1
"160",1,1,"1999",708,"mismatch","self","生人",1
"161",1,1,"1999",960,"match","friend","朋友",1
"162",1,1,"1999",1101,"mismatch","friend","自我",1
"163",1,1,"1999",731,"mismatch","stranger","自我",1
"164",1,1,"1999",862,"mismatch","self","朋友",1
"165",1,1,"1999",827,"match","self","自我",1
"166",1,1,"1999",1074,"mismatch","friend","自我",1
"167",1,1,"1999",1031,"mismatch","stranger","朋友",1
"168",1,1,"1999",754,"mismatch","friend","生人",1
"169",1,1,"1999",759,"mismatch","friend","自我",1
"170",1,1,"1999",642,"match","friend","朋友",0
"171",1,1,"1999",569,"match","friend","朋友",1
"172",1,1,"1999",797,"match","self","自我",1
"173",1,1,"1999",763,"mismatch","self","生人",1
"174",1,1,"1999",734,"mismatch","stranger","自我",1
"175",1,1,"1999",581,"mismatch","self","朋友",0
"176",1,1,"1999",1045,"mismatch","stranger","朋友",1
"177",1,1,"1999",845,"match","stranger","生人",1
"178",1,1,"1999",603,"match","stranger","生人",1
"179",1,1,"1999",539,"match","self","自我",1
"180",1,1,"1999",749,"mismatch","self","生人",1
"181",1,1,"1999",NA,"mismatch","self","朋友",0
"182",1,1,"1999",658,"match","self","自我",1
"183",1,1,"1999",841,"match","friend","朋友",1
"184",1,1,"1999",601,"mismatch","friend","生人",1
"185",1,1,"1999",826,"mismatch","friend","自我",1
"186",1,1,"1999",820,"mismatch","stranger","朋友",1
"187",1,1,"1999",593,"mismatch","self","生人",1
"188",1,1,"1999",555,"match","self","自我",1
"189",1,1,"1999",637,"mismatch","self","生人",1
"190",1,1,"1999",729,"mismatch","stranger","朋友",1
"191",1,1,"1999",554,"match","stranger","生人",0
"192",1,1,"1999",1272,"match","stranger","生人",0
"193",1,1,"1999",862,"mismatch","stranger","自我",1
"194",1,1,"1999",674,"match","friend","朋友",1
"195",1,1,"1999",755,"mismatch","friend","自我",1
"196",1,1,"1999",701,"match","stranger","生人",1
"197",1,1,"1999",1430,"mismatch","friend","生人",1
"198",1,1,"1999",665,"match","friend","朋友",1
"199",1,1,"1999",757,"mismatch","friend","自我",1
"200",1,1,"1999",579,"match","stranger","生人",1
"201",1,1,"1999",873,"mismatch","stranger","自我",1
"202",1,1,"1999",994,"mismatch","stranger","朋友",1
"203",1,1,"1999",548,"match","self","自我",1
"204",1,1,"1999",844,"mismatch","stranger","朋友",1
"205",1,1,"1999",779,"mismatch","friend","自我",1
"206",1,1,"1999",593,"match","self","自我",1
"207",1,1,"1999",788,"mismatch","self","生人",1
"208",1,1,"1999",787,"mismatch","self","朋友",0
"209",1,1,"1999",764,"mismatch","self","生人",1
"210",1,1,"1999",963,"match","friend","朋友",1
"211",1,1,"1999",693,"mismatch","friend","自我",1
"212",1,1,"1999",875,"match","stranger","生人",1
"213",1,1,"1999",599,"mismatch","stranger","朋友",1
"214",1,1,"1999",868,"match","friend","朋友",1
"215",1,1,"1999",667,"mismatch","friend","自我",1
"216",1,1,"1999",708,"mismatch","self","朋友",1
"217",1,1,"1999",756,"mismatch","self","生人",1
"218",1,1,"1999",806,"match","self","自我",1
"219",1,1,"1999",717,"mismatch","stranger","自我",1
"220",1,1,"1999",720,"mismatch","friend","生人",1
"221",1,1,"1999",569,"match","stranger","生人",1
"222",1,1,"1999",606,"match","friend","朋友",0
"223",1,1,"1999",689,"mismatch","stranger","朋友",1
"224",1,1,"1999",551,"match","self","自我",1
"225",1,1,"1999",765,"mismatch","self","生人",1
"226",1,1,"1999",534,"mismatch","stranger","自我",1
"227",1,1,"1999",907,"match","friend","朋友",1
"228",1,1,"1999",566,"mismatch","friend","生人",1
"229",1,1,"1999",735,"match","friend","朋友",1
"230",1,1,"1999",698,"mismatch","self","朋友",1
"231",1,1,"1999",894,"mismatch","stranger","朋友",1
"232",1,1,"1999",859,"mismatch","friend","自我",1
"233",1,1,"1999",527,"match","self","自我",1
"234",1,1,"1999",742,"mismatch","self","生人",1
"235",1,1,"1999",959,"match","stranger","生人",1
"236",1,1,"1999",642,"mismatch","stranger","朋友",1
"237",1,1,"1999",823,"mismatch","friend","自我",1
"238",1,1,"1999",1030,"match","stranger","生人",1
"239",1,1,"1999",658,"match","self","自我",1
"240",1,1,"1999",628,"mismatch","self","生人",0
"241",1,1,"1999",693,"mismatch","friend","自我",1
"242",1,1,"1999",556,"match","friend","朋友",0
"243",1,1,"1999",1000,"match","self","自我",1
"244",1,1,"1999",605,"match","self","自我",1
"245",1,1,"1999",660,"mismatch","friend","生人",1
"246",1,1,"1999",732,"match","friend","朋友",1
"247",1,1,"1999",702,"mismatch","self","生人",1
"248",1,1,"1999",844,"mismatch","friend","自我",1
"249",1,1,"1999",860,"mismatch","stranger","朋友",1
"250",1,1,"1999",693,"mismatch","self","朋友",1
"251",1,1,"1999",984,"mismatch","stranger","自我",1
"252",1,1,"1999",747,"match","stranger","生人",1
"253",1,1,"1999",742,"mismatch","self","生人",1
"254",1,1,"1999",798,"match","stranger","生人",1
"255",1,1,"1999",605,"mismatch","stranger","朋友",1
"256",1,1,"1999",602,"match","self","自我",1
"257",1,1,"1999",861,"match","friend","朋友",1
"258",1,1,"1999",698,"match","self","自我",1
"259",1,1,"1999",653,"mismatch","self","生人",1
"260",1,1,"1999",909,"match","stranger","生人",1
"261",1,1,"1999",1078,"mismatch","stranger","朋友",1
"262",1,1,"1999",1180,"mismatch","friend","自我",1
"263",1,1,"1999",894,"mismatch","stranger","自我",1
"264",1,1,"1999",818,"mismatch","friend","生人",1
"265",1,1,"1999",891,"match","friend","朋友",1
"266",1,1,"1999",496,"mismatch","self","朋友",0
"267",1,1,"1999",822,"match","stranger","生人",1
"268",1,1,"1999",704,"mismatch","friend","自我",1
"269",1,1,"1999",960,"mismatch","stranger","朋友",1
"270",1,1,"1999",1119,"mismatch","self","生人",1
"271",1,1,"1999",954,"match","stranger","生人",0
"272",1,1,"1999",990,"mismatch","stranger","朋友",1
"273",1,1,"1999",566,"match","self","自我",1
"274",1,1,"1999",862,"match","stranger","生人",1
"275",1,1,"1999",703,"mismatch","self","生人",1
"276",1,1,"1999",1011,"match","friend","朋友",1
"277",1,1,"1999",NA,"mismatch","friend","自我",0
"278",1,1,"1999",816,"mismatch","stranger","朋友",1
"279",1,1,"1999",694,"mismatch","self","生人",1
"280",1,1,"1999",761,"mismatch","friend","生人",1
"281",1,1,"1999",827,"mismatch","friend","自我",1
"282",1,1,"1999",791,"mismatch","stranger","自我",1
"283",1,1,"1999",686,"match","self","自我",1
"284",1,1,"1999",465,"mismatch","self","朋友",0
"285",1,1,"1999",1106,"match","friend","朋友",0
"286",1,1,"1999",759,"mismatch","self","生人",1
"287",1,1,"1999",936,"mismatch","stranger","朋友",0
"288",1,1,"1999",865,"mismatch","self","生人",1
"289",1,1,"1999",745,"match","stranger","生人",1
"290",1,1,"1999",787,"mismatch","friend","生人",1
"291",1,1,"1999",917,"mismatch","stranger","自我",1
"292",1,1,"1999",747,"match","self","自我",1
"293",1,1,"1999",652,"mismatch","self","朋友",1
"294",1,1,"1999",711,"mismatch","stranger","朋友",1
"295",1,1,"1999",895,"match","stranger","生人",0
"296",1,1,"1999",750,"match","friend","朋友",1
"297",1,1,"1999",668,"match","friend","朋友",1
"298",1,1,"1999",680,"mismatch","friend","自我",0
"299",1,1,"1999",564,"match","self","自我",1
"300",1,1,"1999",653,"mismatch","friend","自我",1
"301",1,1,"1999",669,"mismatch","stranger","朋友",0
"302",1,1,"1999",933,"mismatch","stranger","朋友",1
"303",1,1,"1999",648,"match","stranger","生人",1
"304",1,1,"1999",650,"match","self","自我",1
"305",1,1,"1999",648,"mismatch","self","朋友",1
"306",1,1,"1999",812,"mismatch","friend","自我",1
"307",1,1,"1999",805,"mismatch","friend","自我",1
"308",1,1,"1999",605,"mismatch","stranger","自我",1
"309",1,1,"1999",472,"match","self","自我",1
"310",1,1,"1999",716,"mismatch","self","生人",1
"311",1,1,"1999",916,"match","stranger","生人",1
"312",1,1,"1999",739,"mismatch","self","生人",1
"313",1,1,"1999",668,"match","friend","朋友",1
"314",1,1,"1999",830,"match","friend","朋友",1
"315",1,1,"1999",615,"mismatch","friend","生人",1
"316",1,1,"1999",835,"mismatch","self","生人",1
"317",1,1,"1999",965,"mismatch","self","生人",1
"318",1,1,"1999",951,"match","stranger","生人",1
"319",1,1,"1999",647,"match","self","自我",1
"320",1,1,"1999",941,"mismatch","friend","自我",1
"321",1,1,"1999",814,"mismatch","stranger","朋友",1
"322",1,1,"1999",859,"mismatch","stranger","自我",1
"323",1,1,"1999",848,"mismatch","stranger","朋友",1
"324",1,1,"1999",642,"match","friend","朋友",1
"325",1,1,"1999",736,"match","stranger","生人",0
"326",1,1,"1999",575,"match","self","自我",1
"327",1,1,"1999",713,"match","friend","朋友",1
"328",1,1,"1999",791,"mismatch","self","朋友",1
"329",1,1,"1999",923,"mismatch","friend","自我",0
"330",1,1,"1999",984,"mismatch","friend","生人",1
"331",1,1,"1999",606,"mismatch","stranger","朋友",0
"332",1,1,"1999",858,"mismatch","friend","生人",1
"333",1,1,"1999",842,"match","stranger","生人",0
"334",1,1,"1999",525,"mismatch","self","生人",0
"335",1,1,"1999",600,"match","self","自我",1
"336",1,1,"1999",770,"mismatch","stranger","朋友",1
"337",1,1,"1999",1038,"mismatch","self","朋友",1
"338",1,1,"1999",801,"match","friend","朋友",0
"339",1,1,"1999",687,"mismatch","stranger","自我",1
"340",1,1,"1999",816,"mismatch","friend","自我",1
"341",1,1,"1999",526,"match","self","自我",1
"342",1,1,"1999",997,"match","stranger","生人",1
"343",1,1,"1999",808,"mismatch","self","生人",1
"344",1,1,"1999",807,"mismatch","friend","自我",1
"345",1,1,"1999",813,"match","friend","朋友",1
"346",1,1,"1999",768,"mismatch","stranger","朋友",1
"347",1,1,"1999",805,"mismatch","friend","生人",1
"348",1,1,"1999",769,"mismatch","self","朋友",1
"349",1,1,"1999",721,"match","stranger","生人",1
"350",1,1,"1999",804,"match","stranger","生人",1
"351",1,1,"1999",669,"mismatch","stranger","自我",1
"352",1,1,"1999",786,"mismatch","friend","自我",1
"353",1,1,"1999",1028,"match","self","自我",1
"354",1,1,"1999",690,"mismatch","self","生人",1
"355",1,1,"1999",708,"match","friend","朋友",1
"356",1,1,"1999",591,"match","friend","朋友",1
"357",1,1,"1999",856,"match","self","自我",1
"358",1,1,"1999",860,"mismatch","stranger","朋友",0
"359",1,1,"1999",626,"mismatch","self","生人",0
"360",1,1,"1999",822,"mismatch","friend","自我",1
"361",1,1,"1999",NA,"match","stranger","生人",0
"362",1,1,"1999",888,"mismatch","self","朋友",1
"363",1,1,"1999",735,"mismatch","stranger","朋友",1
"364",1,1,"1999",827,"mismatch","friend","自我",1
"365",1,1,"1999",744,"mismatch","self","生人",1
"366",1,1,"1999",582,"match","self","自我",1
"367",1,1,"1999",828,"mismatch","stranger","自我",1
"368",1,1,"1999",681,"mismatch","friend","自我",0
"369",1,1,"1999",774,"match","friend","朋友",0
"370",1,1,"1999",1235,"mismatch","friend","生人",0
"371",1,1,"1999",762,"match","friend","朋友",1
"372",1,1,"1999",932,"mismatch","stranger","朋友",1
"373",1,1,"1999",562,"mismatch","self","生人",0
"374",1,1,"1999",423,"match","self","自我",1
"375",1,1,"1999",613,"match","stranger","生人",0
"376",1,1,"1999",676,"mismatch","friend","生人",1
"377",1,1,"1999",622,"match","stranger","生人",0
"378",1,1,"1999",826,"mismatch","stranger","自我",1
"379",1,1,"1999",954,"mismatch","stranger","朋友",1
"380",1,1,"1999",904,"match","friend","朋友",1
"381",1,1,"1999",727,"match","stranger","生人",0
"382",1,1,"1999",939,"match","self","自我",1
"383",1,1,"1999",1131,"mismatch","self","朋友",1
"384",1,1,"1999",1206,"mismatch","stranger","朋友",0
"385",1,1,"1999",1396,"match","friend","朋友",1
"386",1,1,"1999",887,"mismatch","friend","自我",1
"387",1,1,"1999",712,"mismatch","friend","自我",1
"388",1,1,"1999",454,"match","self","自我",1
"389",1,1,"1999",624,"mismatch","self","生人",1
"390",1,1,"1999",701,"mismatch","self","生人",1
"391",1,1,"1999",1071,"mismatch","stranger","朋友",1
"392",1,1,"1999",1107,"mismatch","self","生人",1
"393",1,1,"1999",753,"mismatch","friend","自我",1
"394",1,1,"1999",525,"match","self","自我",1
"395",1,1,"1999",1098,"mismatch","stranger","朋友",1
"396",1,1,"1999",794,"mismatch","friend","自我",1
"397",1,1,"1999",723,"mismatch","self","生人",1
"398",1,1,"1999",887,"match","stranger","生人",0
"399",1,1,"1999",869,"mismatch","friend","生人",1
"400",1,1,"1999",742,"match","friend","朋友",0
"401",1,1,"1999",919,"mismatch","stranger","自我",1
"402",1,1,"1999",842,"match","friend","朋友",1
"403",1,1,"1999",711,"match","self","自我",1
"404",1,1,"1999",475,"mismatch","self","朋友",0
"405",1,1,"1999",858,"match","stranger","生人",1
"406",1,1,"1999",789,"mismatch","self","生人",1
"407",1,1,"1999",648,"mismatch","stranger","朋友",1
"408",1,1,"1999",744,"mismatch","friend","自我",1
"409",1,1,"1999",826,"mismatch","self","朋友",1
"410",1,1,"1999",875,"match","friend","朋友",1
"411",1,1,"1999",653,"match","stranger","生人",1
"412",1,1,"1999",709,"mismatch","friend","生人",1
"413",1,1,"1999",570,"match","self","自我",1
"414",1,1,"1999",741,"match","stranger","生人",0
"415",1,1,"1999",1059,"mismatch","stranger","朋友",1
"416",1,1,"1999",721,"mismatch","friend","自我",0
"417",1,1,"1999",906,"match","friend","朋友",1
"418",1,1,"1999",765,"mismatch","stranger","自我",1
"419",1,1,"1999",606,"match","self","自我",1
"420",1,1,"1999",748,"mismatch","self","生人",1
"421",1,1,"1999",595,"match","self","自我",1
"422",1,1,"1999",780,"match","friend","朋友",1
"423",1,1,"1999",697,"mismatch","self","朋友",1
"424",1,1,"1999",1233,"mismatch","friend","生人",0
"425",1,1,"1999",807,"match","stranger","生人",1
"426",1,1,"1999",918,"mismatch","friend","自我",1
"427",1,1,"1999",986,"mismatch","friend","自我",1
"428",1,1,"1999",1254,"mismatch","stranger","朋友",0
"429",1,1,"1999",822,"match","stranger","生人",1
"430",1,1,"1999",1005,"mismatch","self","生人",1
"431",1,1,"1999",705,"match","self","自我",1
"432",1,1,"1999",680,"match","friend","朋友",0
"433",1,1,"1999",789,"mismatch","stranger","自我",0
"434",1,1,"1999",889,"mismatch","self","生人",1
"435",1,1,"1999",774,"mismatch","stranger","朋友",1
"436",1,1,"1999",877,"mismatch","stranger","自我",1
"437",1,1,"1999",657,"match","stranger","生人",1
"438",1,1,"1999",721,"match","self","自我",1
"439",1,1,"1999",1117,"match","friend","朋友",1
"440",1,1,"1999",824,"mismatch","friend","自我",1
"441",1,1,"1999",526,"match","self","自我",1
"442",1,1,"1999",869,"mismatch","stranger","朋友",0
"443",1,1,"1999",814,"mismatch","friend","生人",1
"444",1,1,"1999",774,"mismatch","self","生人",1
"445",1,1,"1999",1036,"mismatch","stranger","朋友",1
"446",1,1,"1999",819,"match","friend","朋友",1
"447",1,1,"1999",856,"mismatch","self","朋友",1
"448",1,1,"1999",672,"mismatch","friend","自我",1
"449",1,1,"1999",608,"mismatch","self","生人",1
"450",1,1,"1999",1247,"match","stranger","生人",1
"451",1,1,"1999",1236,"mismatch","friend","生人",1
"452",1,1,"1999",521,"match","self","自我",1
"453",1,1,"1999",775,"mismatch","stranger","朋友",1
"454",1,1,"1999",625,"match","friend","朋友",1
"455",1,1,"1999",782,"match","stranger","生人",1
"456",1,1,"1999",759,"mismatch","stranger","自我",1
"457",1,1,"1999",1108,"mismatch","self","朋友",0
"458",1,1,"1999",712,"match","friend","朋友",1
"459",1,1,"1999",730,"mismatch","self","生人",1
"460",1,1,"1999",1049,"mismatch","self","生人",1
"461",1,1,"1999",995,"match","stranger","生人",1
"462",1,1,"1999",688,"mismatch","stranger","朋友",1
"463",1,1,"1999",726,"mismatch","friend","自我",1
"464",1,1,"1999",856,"mismatch","friend","自我",1
"465",1,1,"1999",706,"match","self","自我",0
"466",1,1,"1999",922,"mismatch","friend","生人",1
"467",1,1,"1999",736,"mismatch","stranger","自我",1
"468",1,1,"1999",839,"match","friend","朋友",0
"469",1,1,"1999",692,"match","stranger","生人",1
"470",1,1,"1999",763,"mismatch","self","朋友",1
"471",1,1,"1999",697,"match","self","自我",1
"472",1,1,"1999",826,"match","stranger","生人",1
"473",1,1,"1999",723,"mismatch","self","生人",1
"474",1,1,"1999",1257,"mismatch","stranger","朋友",1
"475",1,1,"1999",1047,"mismatch","friend","自我",1
"476",1,1,"1999",924,"mismatch","stranger","朋友",1
"477",1,1,"1999",616,"match","self","自我",1
"478",1,1,"1999",845,"mismatch","friend","自我",1
"479",1,1,"1999",728,"mismatch","self","生人",1
"480",1,1,"1999",709,"match","friend","朋友",0
"481",1,1,"1999",714,"mismatch","friend","自我",1
"482",1,1,"1999",754,"mismatch","self","朋友",1
"483",1,1,"1999",704,"match","friend","朋友",1
"484",1,1,"1999",726,"mismatch","stranger","朋友",1
"485",1,1,"1999",639,"match","stranger","生人",1
"486",1,1,"1999",743,"mismatch","stranger","朋友",1
"487",1,1,"1999",921,"match","stranger","生人",0
"488",1,1,"1999",826,"mismatch","self","生人",1
"489",1,1,"1999",583,"match","self","自我",1
"490",1,1,"1999",997,"mismatch","self","生人",0
"491",1,1,"1999",685,"match","self","自我",1
"492",1,1,"1999",1001,"match","friend","朋友",1
"493",1,1,"1999",709,"mismatch","stranger","自我",1
"494",1,1,"1999",708,"mismatch","friend","自我",0
"495",1,1,"1999",1178,"mismatch","friend","生人",1
"496",1,1,"1999",755,"mismatch","stranger","朋友",1
"497",1,1,"1999",546,"match","self","自我",1
"498",1,1,"1999",738,"mismatch","friend","自我",1
"499",1,1,"1999",1266,"match","friend","朋友",0
"500",1,1,"1999",876,"mismatch","self","生人",1
"501",1,1,"1999",863,"mismatch","friend","生人",1
"502",1,1,"1999",724,"mismatch","self","朋友",1
"503",1,1,"1999",1053,"match","stranger","生人",1
"504",1,1,"1999",659,"mismatch","friend","自我",1
"505",1,1,"1999",493,"mismatch","self","生人",0
"506",1,1,"1999",703,"mismatch","stranger","朋友",1
"507",1,1,"1999",592,"match","stranger","生人",1
"508",1,1,"1999",732,"match","self","自我",1
"509",1,1,"1999",652,"mismatch","stranger","自我",1
"510",1,1,"1999",964,"match","friend","朋友",1
"511",1,1,"1999",647,"match","friend","朋友",1
"512",1,1,"1999",651,"match","self","自我",1
"513",1,1,"1999",769,"mismatch","self","生人",1
"514",1,1,"1999",1030,"mismatch","friend","自我",1
"515",1,1,"1999",756,"match","self","自我",1
"516",1,1,"1999",957,"mismatch","stranger","朋友",1
"517",1,1,"1999",835,"match","friend","朋友",0
"518",1,1,"1999",602,"mismatch","self","生人",0
"519",1,1,"1999",583,"mismatch","self","朋友",0
"520",1,1,"1999",596,"mismatch","friend","生人",0
"521",1,1,"1999",715,"mismatch","stranger","自我",1
"522",1,1,"1999",1293,"match","stranger","生人",1
"523",1,1,"1999",828,"mismatch","stranger","朋友",1
"524",1,1,"1999",818,"mismatch","friend","自我",1
"525",1,1,"1999",797,"match","stranger","生人",1
"526",1,1,"1999",629,"match","self","自我",1
"527",1,1,"1999",630,"mismatch","self","生人",1
"528",1,1,"1999",1003,"mismatch","friend","自我",1
"529",1,1,"1999",591,"match","self","自我",1
"530",1,1,"1999",738,"mismatch","friend","生人",1
"531",1,1,"1999",677,"match","friend","朋友",0
