"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","html-keyboard-response","49","575590","0.0-8.1-0.1-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","50","576903","0.0-8.1-0.1-0.18","307","","f","","","","","","","","","","","","","key","f","16.839220779220717","640","396","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","51","577207","0.0-8.1-0.1-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","52","579035","0.0-8.1-0.1-0.19","823","","f","","","","","","","","","","","","","key","f","16.797222222222008","640","396","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","53","579338","0.0-8.1-0.1-1.19","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","54","581047","0.0-8.1-0.1-0.20","705","","d","","","","","","","","","","","","","key","d","17.009799999999814","640","396","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","55","581349","0.0-8.1-0.1-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","56","584047","0.0-8.1-0.1-0.21","1693","","f","","","","","","","","","","","","","key","f","16.824750000000495","640","396","j","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","57","584350","0.0-8.1-0.1-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","58","587875","0.0-8.1-0.1-0.22","2519","","f","","","","","","","","","","","","","key","f","16.786985645932926","640","396","j","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","59","588178","0.0-8.1-0.1-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","60","591460","0.0-8.1-0.1-0.23","2276","","d","","","","","","","","","","","","","key","d","16.73969230769226","640","396","j","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","61","591765","0.0-8.1-0.1-1.23","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","62","593343","0.0-8.1-1.1-0.1","1579","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                           <div><p class='context'>您正确回答了33% 的试次。</p><p class='context'>您的平均反应时为3371毫秒。</p>","f","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","63","607502","0.0-8.1-1.1-1.1","14159","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":4412},{""page_index"":1,""viewing_time"":4615},{""page_index"":2,""viewing_time"":5132}]","","","","","","","","","","","",""
"","","","","","psychophysics","64","615411","0.0-8.2-0.2-0.24","6903","","f","","","","","","","","","","","","","key","f","16.828803418803428","640","396","d","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","65","615717","0.0-8.2-0.2-1.24","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","66","617145","0.0-8.2-0.2-0.25","424","","d","","","","","","","","","","","","","key","d","16.990843373493863","640","396","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","67","617450","0.0-8.2-0.2-1.25","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","68","618662","0.0-8.2-0.2-0.26","209","","f","","","","","","","","","","","","","key","f","16.856056338028562","640","396","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","69","618964","0.0-8.2-0.2-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","70","620672","0.0-8.2-0.2-0.27","704","","f","","","","","","","","","","","","","key","f","16.83287128712867","640","396","j","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","71","620978","0.0-8.2-0.2-1.27","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","72","623143","0.0-8.2-0.2-0.28","1161","","d","","","","","","","","","","","","","key","d","16.827656249999563","640","396","f","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","73","623446","0.0-8.2-0.2-1.28","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","74","625512","0.0-8.2-0.2-0.29","1061","","d","","","","","","","","","","","","","key","d","16.84032786885261","640","396","f","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","75","625815","0.0-8.2-0.2-1.29","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","76","627370","0.0-8.2-0.2-0.30","549","","d","","","","","","","","","","","","","key","d","16.874065934065065","640","396","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","77","627670","0.0-8.2-0.2-1.30","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","78","630119","0.0-8.2-0.2-0.31","1444","","f","","","","","","","","","","","","","key","f","16.76910344827599","640","396","d","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","79","630419","0.0-8.2-0.2-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","80","632504","0.0-8.2-0.2-0.32","1078","","d","","","","","","","","","","","","","key","d","16.79544715447128","640","396","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","81","632808","0.0-8.2-0.2-1.32","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","82","633901","0.0-8.2-0.2-0.33","87","","d","","","","","","","","","","","","","key","d","16.85687499999949","640","396","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","83","634203","0.0-8.2-0.2-1.33","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","84","635404","0.0-8.2-0.2-0.34","194","","d","","","","","","","","","","","","","key","d","16.918000000000134","640","396","j","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","85","635708","0.0-8.2-0.2-1.34","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","86","636854","0.0-8.2-0.2-0.35","142","","f","","","","","","","","","","","","","key","f","16.863283582089064","640","396","j","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","87","637158","0.0-8.2-0.2-1.35","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","88","637320","0.0-8.2-1.2-0.2","160","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                           <div><p class='context'>您正确回答了0% 的试次。</p><p class='context'>您的平均反应时为NaN毫秒。</p>","f","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","89","755125","0.0-8.2-1.2-1.2","117802","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":23355},{""page_index"":1,""viewing_time"":87684},{""page_index"":2,""viewing_time"":6763}]","","","","","","","","","","","",""
"","","","","","psychophysics","90","760375","0.0-8.3-0.3-0.36","4241","","d","","","","","","","","","","","","","key","d","16.850258064515995","640","396","f","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","91","760677","0.0-8.3-0.3-1.36","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","92","765328","0.0-8.3-0.3-0.37","3645","","k","","","","","","","","","","","","","key","k","16.736028880866442","640","396","j","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","93","765632","0.0-8.3-0.3-1.37","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","94","768821","0.0-8.3-0.3-0.38","2184","","k","","","","","","","","","","","","","key","k","16.74968421052602","640","396","k","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","95","769124","0.0-8.3-0.3-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","96","772740","0.0-8.3-0.3-0.39","2610","","j","","","","","","","","","","","","","key","j","16.78930232558172","640","396","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","97","773041","0.0-8.3-0.3-1.39","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","98","775034","0.0-8.3-0.3-0.40","988","","k","","","","","","","","","","","","","key","k","16.883931623931982","640","396","j","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","99","775337","0.0-8.3-0.3-1.40","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","100","776610","0.0-8.3-0.3-0.41","267","","j","","","","","","","","","","","","","key","j","16.842133333333766","640","396","d","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","101","776914","0.0-8.3-0.3-1.41","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","102","778243","0.0-8.3-0.3-0.42","324","","k","","","","","","","","","","","","","key","k","16.950512820513","640","396","f","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","103","778545","0.0-8.3-0.3-1.42","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","104","783603","0.0-8.3-0.3-0.43","4052","","k","","","","","","","","","","","","","key","k","16.755083056478497","640","396","d","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","105","783906","0.0-8.3-0.3-1.43","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","106","786066","0.0-8.3-0.3-0.44","1152","","k","","","","","","","","","","","","","key","k","16.798125000000255","640","396","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","107","786371","0.0-8.3-0.3-1.44","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","108","790283","0.0-8.3-0.3-0.45","2909","","k","","","","","","","","","","","","","key","k","16.758969957081906","640","396","j","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","109","790588","0.0-8.3-0.3-1.45","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","110","792098","0.0-8.3-0.3-0.46","505","","k","","","","","","","","","","","","","key","k","16.89999999999974","640","396","k","true","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","111","792401","0.0-8.3-0.3-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","112","793709","0.0-8.3-0.3-0.47","304","","j","","","","","","","","","","","","","key","j","16.992631578946632","640","396","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","113","794012","0.0-8.3-0.3-1.47","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","114","801905","0.0-8.3-1.3-0.3","7891","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                           <div><p class='context'>您正确回答了17% 的试次。</p><p class='context'>您的平均反应时为1345毫秒。</p>","j","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","115","822066","0.0-8.3-1.3-1.3","20159","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2282},{""page_index"":1,""viewing_time"":16884},{""page_index"":2,""viewing_time"":993}]","","","","","","","","","","","",""
"","","","","","psychophysics","116","828612","0.0-8.4-0.4-0.48","5538","","f","","","","","","","","","","","","","key","f","16.752506459948247","640","396","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","117","828914","0.0-8.4-0.4-1.48","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","118","835477","0.0-8.4-0.4-0.49","5554","","j","","","","","","","","","","","","","key","j","16.72178571428587","640","396","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","119","835783","0.0-8.4-0.4-1.49","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","120","839444","0.0-8.4-0.4-0.50","2658","","f","","","","","","","","","","","","","key","f","16.763394495413035","640","396","f","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","121","839748","0.0-8.4-0.4-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","122","847717","0.0-8.4-0.4-0.51","6967","","j","","","","","","","","","","","","","key","j","16.72222689075636","640","396","j","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","123","848022","0.0-8.4-0.4-1.51","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","124","855492","0.0-8.4-0.4-0.52","6463","","k","","","","","","","","","","","","","key","k","16.71825112107616","640","396","j","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","125","855796","0.0-8.4-0.4-1.52","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","126","860721","0.0-8.4-0.4-0.53","3921","","d","","","","","","","","","","","","","key","d","16.728095238095428","640","396","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","127","861024","0.0-8.4-0.4-1.53","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","128","866401","0.0-8.4-0.4-0.54","4375","","k","","","","","","","","","","","","","key","k","16.751250000000073","640","396","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","129","866702","0.0-8.4-0.4-1.54","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","130","870976","0.0-8.4-0.4-0.55","3271","","j","","","","","","","","","","","","","key","j","16.731137254901743","640","396","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","131","871282","0.0-8.4-0.4-1.55","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","132","882732","0.0-8.4-0.4-0.56","10446","","k","","","","","","","","","","","","","key","k","16.705605839416013","640","396","j","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","133","883037","0.0-8.4-0.4-1.56","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","134","885175","0.0-8.4-0.4-0.57","1132","","j","","","","","","","","","","","","","key","j","16.976959999999963","640","396","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","135","885478","0.0-8.4-0.4-1.57","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","136","893061","0.0-8.4-0.4-0.58","6576","","j","","","","","","","","","","","","","key","j","16.70830022075052","640","396","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","137","893363","0.0-8.4-0.4-1.58","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","138","897930","0.0-8.4-0.4-0.59","3560","","d","","","","","","","","","","","","","key","d","16.73977941176503","640","396","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","139","898237","0.0-8.4-0.4-1.59","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
