"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","547","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","3848","0.0-1.0","3300","
  <p>您好，欢迎参加本次实验。</p>
  <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
  <p>如果您未见过上述内容，请咨询实验员。</p>
  <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
  <p> <div style = ""color: green""><按任意键至下页></div> </p>
  "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","4219","0.0-2.0","371","
  <p>本实验首先需要您填写一些基本个人信息。</p>
  <p> <div style = ""color: green""><按任意键至下页></div></p>
  "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","4220","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","5748","0.0-3.0-1.0","1526","","{""Q0"":""21""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","6500","0.0-3.0-2.0","750","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","9547","0.0-3.0-3.0","3046","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","11543","0.0-3.0-4.0","1996","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","92127","0.0-4.0","80583","","","","85.6","53.98","427.1380760430638","4.9832775538357446","573.05","8.542761520861276","49.99999999999999","0.6461610787706359","37.260000000000005","18.740000000000002","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","94112","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","141566","0.0-6.0","47453","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1888},{""page_index"":1,""viewing_time"":26520},{""page_index"":2,""viewing_time"":14642},{""page_index"":3,""viewing_time"":1488},{""page_index"":4,""viewing_time"":2916}]","","","","","","","","","","","",""
"","","","","","instructions","11","160125","0.0-7.0","18557","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":18557}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","164967","0.0-8.0-0.0-0.0","3837","","k","","","","","","","","","","","","","key","k","16.725246527777724","960","536","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","13","165270","0.0-8.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
