"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","40","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","5542","0.0-1.0","5497","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","6307","0.0-2.0","764","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","6308","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","11143","0.0-3.0-1.0","4833","","{""Q0"":""59""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","12081","0.0-3.0-2.0","935","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","15128","0.0-3.0-3.0","3046","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","16961","0.0-3.0-4.0","1832","","{""Q0"":""6""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","56848","0.0-4.0","39885","","","","85.6","53.98","506.1725519351876","5.920969048871484","483.21","10.12345103870375","50","0.6400979246331917","29.64","15.08","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","59163","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","82329","0.0-6.0","23164","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1245},{""page_index"":1,""viewing_time"":5974},{""page_index"":2,""viewing_time"":13753},{""page_index"":3,""viewing_time"":1216},{""page_index"":4,""viewing_time"":976}]","","","","","","","","","","","",""
"","","","","","instructions","11","93416","0.0-7.0","11087","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":11086}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","96559","0.0-8.0-0.0-0.0","2137","","d","","","","","","","","","","","","","key","d","16.659212765957452","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","13","96864","0.0-8.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","98757","0.0-8.0-0.0-0.1","888","","j","","","","","","","","","","","","","key","j","16.65776991150437","768","428","j","true","img/H_28.png","自我","freeprac_self","",""
