"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","1038","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","52009","0.0-1.0","50968","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","d","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","54265","0.0-2.0","2256","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","d","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","54267","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","58899","0.0-3.0-1.0","4630","","{""Q0"":""54""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","60091","0.0-3.0-2.0","1190","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","64762","0.0-3.0-3.0","4671","","{""Q0"":""2001""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","66794","0.0-3.0-4.0","2031","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","123051","0.0-4.0","56255","","","","85.6","53.98","191.86339651585598","2.240964471305198","1277.65","3.837267930317119","50","1.3030103945821656","30.72","15.08","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","134736","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","218058","0.0-6.0","83320","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":6184},{""page_index"":1,""viewing_time"":35712},{""page_index"":2,""viewing_time"":35512},{""page_index"":3,""viewing_time"":4000},{""page_index"":4,""viewing_time"":1912}]","","","","","","","","","","","",""
"","","","","","instructions","11","227938","0.0-7.0","9879","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":9879}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","230786","0.0-8.0-0.0-0.0","1834","","j","","","","","","","","","","","","","key","j","21.16108270676713","768","428","f","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","13","231104","0.0-8.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","233729","0.0-8.0-0.0-0.1","1608","","j","","","","","","","","","","","","","key","j","21.82833613445366","768","428","f","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","15","234040","0.0-8.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","236589","0.0-8.0-0.0-0.2","1534","","d","","","","","","","","","","","","","key","d","22.30061607142852","768","428","j","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","17","236904","0.0-8.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","239644","0.0-8.0-0.0-0.3","1728","","f","","","","","","","","","","","","","key","f","22.06709756097535","768","428","d","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","19","239952","0.0-8.0-0.0-1.3","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","242638","0.0-8.0-0.0-0.4","1675","","j","","","","","","","","","","","","","key","j","23.023043478261073","768","428","f","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","21","242945","0.0-8.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","245458","0.0-8.0-0.0-0.5","1501","","k","","","","","","","","","","","","","key","k","22.352441441441304","768","428","d","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","23","245761","0.0-8.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","24","248029","0.0-8.0-0.0-0.6","1263","","k","","","","","","","","","","","","","key","k","21.824611650485416","768","428","k","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","25","248344","0.0-8.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","26","250771","0.0-8.0-0.0-0.7","1417","","f","","","","","","","","","","","","","key","f","22.67737142857153","768","428","d","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","27","251088","0.0-8.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
