"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","html-keyboard-response","61","206722","0.0-11.0","7955","[""<style>.context{color:white; font-size: 35px; line-height:40px}</style>                  <div><p class='context'>您正确回答了83% 的试次。</p><p class='context'>您的平均反应时为3282毫秒。</p><p class='context'>恭喜您完成这一阶段的练习。按任意键进入<span style='color: yellow;'>重点关注图形为“生人”</span>的练习。</p></div><p class='footer' style='font-size:35px; line-height:30px;'>任务要求：\n                  <p class='footer' style='font-size:35px; line-height:35px;'>对与“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">k键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">j键</p></span>\n                  <p class='footer' style='font-size:35px; line-height:35px;'>对非“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">d键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">f键</p></span>\n                  <p class='footer' style='font-size:22px; line-height:25px;'>请在实验过程中将您的<span style=\""color: lightgreen;\"">食指和中指</span>放在电脑键盘的相应键位上进行按键。</p></span>""]"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","212425","0.0-12.0-0.0-0.0","4693","","f","","","","","","","","","","","","","key","f","16.662583577712585","960","536","f","true","img/C_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","63","212727","0.0-12.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","64","216645","0.0-12.0-0.0-0.1","2915","","f","","","","","","","","","","","","","key","f","16.661188034188008","960","536","f","true","img/C_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","65","216946","0.0-12.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","66","219952","0.0-12.0-0.0-0.2","2004","","f","","","","","","","","","","","","","key","f","16.661223463687296","960","536","f","true","img/H_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","67","220253","0.0-12.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","68","223743","0.0-12.0-0.0-0.3","2488","","d","","","","","","","","","","","","","key","d","16.661341346153886","960","536","d","true","img/C_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","69","224045","0.0-12.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","70","227563","0.0-12.0-0.0-0.4","2516","","d","","","","","","","","","","","","","key","d","16.661066985645935","960","536","d","true","img/C_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","71","227866","0.0-12.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","72","232440","0.0-12.0-0.0-0.5","3573","","d","","","","","","","","","","","","","key","d","16.661135531135496","960","536","d","true","img/H_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","73","232742","0.0-12.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","74","234963","0.0-12.0-0.0-0.6","1218","","d","","","","","","","","","","","","","key","d","16.661335877862665","960","536","d","true","img/H_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","75","235264","0.0-12.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","76","239541","0.0-12.0-0.0-0.7","3276","","k","","","","","","","","","","","","","key","k","16.661066666666724","960","536","j","false","img/S_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","77","239844","0.0-12.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","78","243235","0.0-12.0-0.0-0.8","2388","","f","","","","","","","","","","","","","key","f","16.660985148514854","960","536","f","true","img/H_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","79","243538","0.0-12.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","80","251504","0.0-12.0-0.0-0.9","6964","","k","","","","","","","","","","","","","key","k","16.66113207547167","960","536","k","true","img/S_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","81","251807","0.0-12.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","82","254384","0.0-12.0-0.0-0.10","1576","","j","","","","","","","","","","","","","key","j","16.66115686274514","960","536","j","true","img/S_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","83","254686","0.0-12.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","84","257158","0.0-12.0-0.0-0.11","1470","","k","","","","","","","","","","","","","key","k","16.661319727891204","960","536","k","true","img/S_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","85","257459","0.0-12.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","instructions","86","276920","0.0-13.0","19456","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":19456}]","","","","","","","","","","","",""
"","","","","","psychophysics","87","279424","0.0-14.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.660926174496662","960","536","d","false","img/C_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","88","279726","0.0-14.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","89","281892","0.0-14.0-0.0-0.1","1164","","f","","","","","","","","","","","","","key","f","16.66089062500032","960","536","f","true","img/S_28.png","朋友","prac_self","","生人"
"","","","","","html-keyboard-response","90","282193","0.0-14.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","91","284697","0.0-14.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","16.662344594594607","960","536","k","false","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","92","284998","0.0-14.0-0.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","93","287436","0.0-14.0-0.0-0.3","1435","","j","","","","","","","","","","","","","key","j","16.66128965517233","960","536","j","true","img/H_28.png","生人","prac_self","","自我"
"","","","","","html-keyboard-response","94","287737","0.0-14.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","95","290239","0.0-14.0-0.0-0.4","null","","null","","","","","","","","","","","","","key","null","16.66109395973133","960","536","j","false","img/H_28.png","朋友","prac_self","","自我"
"","","","","","html-keyboard-response","96","290540","0.0-14.0-0.0-1.4","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","97","293044","0.0-14.0-0.0-0.5","null","","null","","","","","","","","","","","","","key","null","16.661466216216198","960","536","d","false","img/S_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","98","293346","0.0-14.0-0.0-1.5","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","99","295247","0.0-14.0-0.0-0.6","900","","f","","","","","","","","","","","","","key","f","16.661044247787387","960","536","d","false","img/C_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","100","295549","0.0-14.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","101","297459","0.0-14.0-0.0-0.7","909","","d","","","","","","","","","","","","","key","d","16.660716814159485","960","536","f","false","img/S_28.png","自我","prac_self","","生人"
"","","","","","html-keyboard-response","102","297761","0.0-14.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","103","299735","0.0-14.0-0.0-0.8","970","","f","","","","","","","","","","","","","key","f","16.66147008547002","960","536","f","true","img/C_28.png","生人","prac_self","","朋友"
"","","","","","html-keyboard-response","104","300037","0.0-14.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","105","301943","0.0-14.0-0.0-0.9","902","","f","","","","","","","","","","","","","key","f","16.66093805309723","960","536","f","true","img/C_28.png","自我","prac_self","","朋友"
"","","","","","html-keyboard-response","106","302245","0.0-14.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","107","304307","0.0-14.0-0.0-0.10","1060","","k","","","","","","","","","","","","","key","k","16.66105737704946","960","536","k","true","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","108","304610","0.0-14.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","109","307052","0.0-14.0-0.0-0.11","1440","","d","","","","","","","","","","","","","key","d","16.661496551723847","960","536","d","true","img/S_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","110","307354","0.0-14.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","111","309679","0.0-14.0-0.0-0.12","1321","","d","","","","","","","","","","","","","key","d","16.661224637681237","960","536","d","true","img/C_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","112","309981","0.0-14.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","113","311994","0.0-14.0-0.0-0.13","1011","","f","","","","","","","","","","","","","key","f","16.66170833333308","960","536","f","true","img/C_28.png","自我","prac_self","","朋友"
"","","","","","html-keyboard-response","114","312295","0.0-14.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","115","314473","0.0-14.0-0.0-0.14","1175","","f","","","","","","","","","","","","","key","f","16.66080769230791","960","536","f","true","img/S_28.png","朋友","prac_self","","生人"
"","","","","","html-keyboard-response","116","314775","0.0-14.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","117","316748","0.0-14.0-0.0-0.15","971","","f","","","","","","","","","","","","","key","f","16.661615384615256","960","536","f","true","img/C_28.png","生人","prac_self","","朋友"
"","","","","","html-keyboard-response","118","317049","0.0-14.0-0.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","119","319212","0.0-14.0-0.0-0.16","1161","","j","","","","","","","","","","","","","key","j","16.660773437499756","960","536","k","false","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","120","319514","0.0-14.0-0.0-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","121","322001","0.0-14.0-0.0-0.17","1485","","d","","","","","","","","","","","","","key","d","16.661897959183666","960","536","d","true","img/C_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","122","322302","0.0-14.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","123","324547","0.0-14.0-0.0-0.18","1243","","k","","","","","","","","","","","","","key","k","16.66146616541336","960","536","j","false","img/H_28.png","生人","prac_self","","自我"
"","","","","","html-keyboard-response","124","324849","0.0-14.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","125","327353","0.0-14.0-0.0-0.19","null","","null","","","","","","","","","","","","","key","null","16.661255033557058","960","536","j","false","img/H_28.png","朋友","prac_self","","自我"
"","","","","","html-keyboard-response","126","327655","0.0-14.0-0.0-1.19","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","127","329751","0.0-14.0-0.0-0.20","1093","","f","","","","","","","","","","","","","key","f","16.66059200000018","960","536","d","false","img/S_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","128","330052","0.0-14.0-0.0-1.20","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","129","332252","0.0-14.0-0.0-0.21","1198","","f","","","","","","","","","","","","","key","f","16.66199236641192","960","536","f","true","img/S_28.png","自我","prac_self","","生人"
"","","","","","html-keyboard-response","130","332555","0.0-14.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","131","334687","0.0-14.0-0.0-0.22","1130","","j","","","","","","","","","","","","","key","j","16.660795275590797","960","536","k","false","img/H_28.png","自我","prac_self","","自我"
