"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","736","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","62782","0.0-1.0","62044","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","63607","0.0-2.0","824","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","63609","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","81236","0.0-3.0-1.0","17623","","{""Q0"":""42""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","83027","0.0-3.0-2.0","1788","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","88849","0.0-3.0-3.0","5821","","{""Q0"":""1999""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","94011","0.0-3.0-4.0","5160","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","407459","0.0-4.0","313443","","","","85.6","53.98","285.39507901479163","3.331952400320474","858.54","5.707901580295833","50","1.4225893501792215","29.76","14.84","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","411211","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","584837","0.0-6.0","173625","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":60088},{""page_index"":1,""viewing_time"":13400},{""page_index"":2,""viewing_time"":94011},{""page_index"":3,""viewing_time"":3833},{""page_index"":4,""viewing_time"":2293}]","","","","","","","","","","","",""
"","","","","","instructions","11","658484","0.0-7.0","73646","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":73645}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","666033","0.0-8.0-0.0-0.0","6538","","f","","","","","","","","","","","","","key","f","16.666126385809463","768","428","f","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","13","666348","0.0-8.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","670009","0.0-8.0-0.0-0.1","2659","","d","","","","","","","","","","","","","key","d","16.666114155250945","768","428","d","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","15","670314","0.0-8.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","680308","0.0-8.0-0.0-0.2","8991","","j","","","","","","","","","","","","","key","j","16.665969949916473","768","428","f","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","17","680615","0.0-8.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","690337","0.0-8.0-0.0-0.3","8720","","d","","","","","","","","","","","","","key","d","16.663548109965532","768","428","d","true","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","19","690647","0.0-8.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","695969","0.0-8.0-0.0-0.4","4321","","f","","","","","","","","","","","","","key","f","16.665799373040795","768","428","j","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","21","696286","0.0-8.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","701253","0.0-8.0-0.0-0.5","3954","","d","","","","","","","","","","","","","key","d","16.665878787878995","768","428","d","true","img/H_28.png","生人","freeprac_self","",""
