"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","html-keyboard-response","13","390203","0.0-8.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","392381","0.0-8.0-0.0-0.1","1177","","f","","","","","","","","","","","","","key","f","16.650062015503483","768","428","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","15","392692","0.0-8.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","394543","0.0-8.0-0.0-0.2","847","","k","","","","","","","","","","","","","key","k","16.658709090908946","768","428","f","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","17","394858","0.0-8.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","397285","0.0-8.0-0.0-0.3","1423","","k","","","","","","","","","","","","","key","k","16.657468965517534","768","428","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","19","397596","0.0-8.0-0.0-1.3","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","399397","0.0-8.0-0.0-0.4","795","","j","","","","","","","","","","","","","key","j","16.65847663551397","768","428","f","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","21","399705","0.0-8.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","401478","0.0-8.0-0.0-0.5","763","","d","","","","","","","","","","","","","key","d","16.657866666666674","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","23","401788","0.0-8.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","24","403381","0.0-8.0-0.0-0.6","589","","f","","","","","","","","","","","","","key","f","16.65795789473678","768","428","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","25","403686","0.0-8.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","26","405525","0.0-8.0-0.0-0.7","837","","f","","","","","","","","","","","","","key","f","16.658146788990404","768","428","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","27","405829","0.0-8.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","28","407973","0.0-8.0-0.0-0.8","1137","","j","","","","","","","","","","","","","key","j","16.657732283464618","768","428","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","29","408285","0.0-8.0-0.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","30","410437","0.0-8.0-0.0-0.9","1146","","f","","","","","","","","","","","","","key","f","16.658812500000295","768","428","f","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","31","410749","0.0-8.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","32","412509","0.0-8.0-0.0-0.10","749","","k","","","","","","","","","","","","","key","k","16.65779807692329","768","428","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","33","412813","0.0-8.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","34","414773","0.0-8.0-0.0-0.11","958","","f","","","","","","","","","","","","","key","f","16.657922413793255","768","428","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","35","415082","0.0-8.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","36","421742","0.0-8.0-1.0-0.0","6658","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了33% 的试次。</p><p class='context'>您的平均反应时为904毫秒。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","37","441542","0.0-8.0-1.0-1.0","19798","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8877},{""page_index"":1,""viewing_time"":8544},{""page_index"":2,""viewing_time"":2376}]","","","","","","","","","","","",""
"","","","","","psychophysics","38","443302","0.0-8.1-0.1-0.12","758","","k","","","","","","","","","","","","","key","k","16.658269230768873","768","428","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","39","443608","0.0-8.1-0.1-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","40","445152","0.0-8.1-0.1-0.13","543","","k","","","","","","","","","","","","","key","k","16.658489130434845","768","428","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","41","445462","0.0-8.1-0.1-1.13","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","42","447183","0.0-8.1-0.1-0.14","715","","j","","","","","","","","","","","","","key","j","16.65761764705873","768","428","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","43","447491","0.0-8.1-0.1-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","44","449327","0.0-8.1-0.1-0.15","834","","j","","","","","","","","","","","","","key","j","16.658183486238784","768","428","f","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","45","449636","0.0-8.1-0.1-1.15","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","46","452046","0.0-8.1-0.1-0.16","1407","","f","","","","","","","","","","","","","key","f","16.658597222222145","768","428","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","47","452348","0.0-8.1-0.1-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","48","454869","0.0-8.1-0.1-0.17","1517","","f","","","","","","","","","","","","","key","f","16.658673333333184","768","428","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","49","455185","0.0-8.1-0.1-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","50","457765","0.0-8.1-0.1-0.18","1578","","f","","","","","","","","","","","","","key","f","16.65831168831172","768","428","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","51","458069","0.0-8.1-0.1-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","52","460094","0.0-8.1-0.1-0.19","1024","","k","","","","","","","","","","","","","key","k","16.657899999999792","768","428","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","53","460401","0.0-8.1-0.1-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","54","463197","0.0-8.1-0.1-0.20","1790","","f","","","","","","","","","","","","","key","f","16.658150602409794","768","428","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","55","463508","0.0-8.1-0.1-1.20","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","56","466344","0.0-8.1-0.1-0.21","1827","","d","","","","","","","","","","","","","key","d","17.381801242235852","768","428","f","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","57","466645","0.0-8.1-0.1-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","58","468909","0.0-8.1-0.1-0.22","1259","","f","","","","","","","","","","","","","key","f","16.657666666666476","768","428","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","59","469224","0.0-8.1-0.1-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","60","472445","0.0-8.1-0.1-0.23","2215","","d","","","","","","","","","","","","","key","d","16.658114583333372","768","428","f","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","61","472749","0.0-8.1-0.1-1.23","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","62","481086","0.0-8.1-1.1-0.1","8335","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了33% 的试次。</p><p class='context'>您的平均反应时为976毫秒。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","63","505502","0.0-8.1-1.1-1.1","24414","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1222},{""page_index"":1,""viewing_time"":21392},{""page_index"":2,""viewing_time"":1800}]","","","","","","","","","","","",""
"","","","","","psychophysics","64","507437","0.0-8.2-0.2-0.24","926","","d","","","","","","","","","","","","","key","d","16.659060869565355","768","428","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","65","507741","0.0-8.2-0.2-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","66","509293","0.0-8.2-0.2-0.25","550","","f","","","","","","","","","","","","","key","f","16.65803225806499","768","428","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","67","509600","0.0-8.2-0.2-1.25","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","68","512757","0.0-8.2-0.2-0.26","2151","","d","","","","","","","","","","","","","key","d","16.65838297872347","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","69","513059","0.0-8.2-0.2-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","70","516357","0.0-8.2-0.2-0.27","2297","","f","","","","","","","","","","","","","key","f","16.658045685279234","768","428","f","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","71","516668","0.0-8.2-0.2-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","72","519942","0.0-8.2-0.2-0.28","2269","","f","","","","","","","","","","","","","key","f","16.65832142857122","768","428","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","73","520251","0.0-8.2-0.2-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","74","524245","0.0-8.2-0.2-0.29","2992","","f","","","","","","","","","","","","","key","f","16.65762343096194","768","428","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","75","524559","0.0-8.2-0.2-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","76","529309","0.0-8.2-0.2-0.30","3747","","f","","","","","","","","","","","","","key","f","17.140847826086784","768","428","d","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","77","529610","0.0-8.2-0.2-1.30","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","78","531781","0.0-8.2-0.2-0.31","1164","","j","","","","","","","","","","","","","key","j","16.658488372092627","768","428","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","79","532098","0.0-8.2-0.2-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","80","533765","0.0-8.2-0.2-0.32","654","","k","","","","","","","","","","","","","key","k","16.65930303030252","768","428","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","81","534076","0.0-8.2-0.2-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","82","535725","0.0-8.2-0.2-0.33","645","","k","","","","","","","","","","","","","key","k","16.659244897958292","768","428","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","83","536040","0.0-8.2-0.2-1.33","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","84","539120","0.0-8.2-0.2-0.34","2077","","f","","","","","","","","","","","","","key","f","16.658956521739245","768","428","d","false","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","85","539431","0.0-8.2-0.2-1.34","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","86","542607","0.0-8.2-0.2-0.35","2163","","f","","","","","","","","","","","","","key","f","16.658232804233204","768","428","f","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","87","542922","0.0-8.2-0.2-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","88","549661","0.0-8.2-1.2-0.2","6738","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了58% 的试次。</p><p class='context'>您的平均反应时为1922毫秒。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","89","576549","0.0-8.2-1.2-1.2","26887","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":943},{""page_index"":1,""viewing_time"":22520},{""page_index"":2,""viewing_time"":3424}]","","","","","","","","","","","",""
"","","","","","psychophysics","90","580448","0.0-8.3-0.3-0.36","2890","","d","","","","","","","","","","","","","key","d","16.658145922746773","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","91","580754","0.0-8.3-0.3-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","92","582917","0.0-8.3-0.3-0.37","1161","","d","","","","","","","","","","","","","key","d","16.658480620155174","768","428","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","93","583232","0.0-8.3-0.3-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","94","585453","0.0-8.3-0.3-0.38","1220","","f","","","","","","","","","","","","","key","f","16.65731818181865","768","428","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","95","585762","0.0-8.3-0.3-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","96","588661","0.0-8.3-0.3-0.39","1896","","k","","","","","","","","","","","","","key","k","16.65745086705237","768","428","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","97","588977","0.0-8.3-0.3-1.39","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","98","591861","0.0-8.3-0.3-0.40","1882","","j","","","","","","","","","","","","","key","j","16.657819767441968","768","428","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","99","592164","0.0-8.3-0.3-1.40","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","100","594709","0.0-8.3-0.3-0.41","1543","","d","","","","","","","","","","","","","key","d","16.657815789473762","768","428","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","101","595012","0.0-8.3-0.3-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","102","600472","0.0-8.3-0.3-0.42","4454","","f","","","","","","","","","","","","","key","f","16.65837920489308","768","428","k","false","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","103","600781","0.0-8.3-0.3-1.42","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","104","605151","0.0-8.3-0.3-0.43","3365","","d","","","","","","","","","","","","","key","d","16.658226053639925","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","105","605466","0.0-8.3-0.3-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","106","608885","0.0-8.3-0.3-0.44","2415","","j","","","","","","","","","","","","","key","j","16.65813235294099","768","428","f","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","107","609200","0.0-8.3-0.3-1.44","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","108","613117","0.0-8.3-0.3-0.45","2909","","j","","","","","","","","","","","","","key","j","16.658329059829057","768","428","f","false","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","109","613426","0.0-8.3-0.3-1.45","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","110","617534","0.0-8.3-0.3-0.46","3104","","f","","","","","","","","","","","","","key","f","16.65798775510226","768","428","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","111","617844","0.0-8.3-0.3-1.46","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","112","624280","0.0-8.3-0.3-0.47","5426","","f","","","","","","","","","","","","","key","f","16.658212987012714","768","428","f","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","113","624586","0.0-8.3-0.3-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","114","632757","0.0-8.3-1.3-0.3","8170","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了50% 的试次。</p><p class='context'>您的平均反应时为2601毫秒。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","115","647806","0.0-8.3-1.3-1.3","15047","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":950},{""page_index"":1,""viewing_time"":12576},{""page_index"":2,""viewing_time"":1521}]","","","","","","","","","","","",""
"","","","","","psychophysics","116","649965","0.0-8.4-0.4-0.48","1154","","d","","","","","","","","","","","","","key","d","16.65851562500029","768","428","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","117","650280","0.0-8.4-0.4-1.48","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","118","652478","0.0-8.4-0.4-0.49","1191","","f","","","","","","","","","","","","","key","f","16.658053435114184","768","428","j","false","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","119","652794","0.0-8.4-0.4-1.49","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","120","654733","0.0-8.4-0.4-0.50","935","","d","","","","","","","","","","","","","key","d","16.658582608696356","768","428","d","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","121","655041","0.0-8.4-0.4-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","122","658461","0.0-8.4-0.4-0.51","2418","","f","","","","","","","","","","","","","key","f","16.658308823529616","768","428","f","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","123","658768","0.0-8.4-0.4-1.51","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","124","664141","0.0-8.4-0.4-0.52","4360","","f","","","","","","","","","","","","","key","f","16.658080996884934","768","428","f","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","125","664447","0.0-8.4-0.4-1.52","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","126","667773","0.0-8.4-0.4-0.53","2322","","d","","","","","","","","","","","","","key","d","16.6581363636363","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","127","668087","0.0-8.4-0.4-1.53","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","128","670629","0.0-8.4-0.4-0.54","1538","","k","","","","","","","","","","","","","key","k","16.658328947368364","768","428","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","129","670943","0.0-8.4-0.4-1.54","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","130","673478","0.0-8.4-0.4-0.55","1519","","j","","","","","","","","","","","","","key","j","16.65860927152287","768","428","f","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","131","673785","0.0-8.4-0.4-1.55","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","132","677401","0.0-8.4-0.4-0.56","2612","","f","","","","","","","","","","","","","key","f","16.657231481481208","768","428","j","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","133","677707","0.0-8.4-0.4-1.56","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","134","680965","0.0-8.4-0.4-0.57","2252","","d","","","","","","","","","","","","","key","d","16.65808247422713","768","428","d","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","135","681280","0.0-8.4-0.4-1.57","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","136","683581","0.0-8.4-0.4-0.58","1300","","k","","","","","","","","","","","","","key","k","16.657948905109244","768","428","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","137","683884","0.0-8.4-0.4-1.58","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","138","686381","0.0-8.4-0.4-0.59","1494","","f","","","","","","","","","","","","","key","f","16.658442953020185","768","428","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","139","686694","0.0-8.4-0.4-1.59","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
