"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","1851","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","14708","0.0-1.0","12856","
  <p>您好，欢迎参加本次实验。</p>
  <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
  <p>如果您未见过上述内容，请咨询实验员。</p>
  <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
  <p> <div style = ""color: green""><按任意键至下页></div> </p>
  ","f11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","68841","0.0-2.0","54133","
  <p>本实验首先需要您填写一些基本个人信息。</p>
  <p> <div style = ""color: green""><按任意键至下页></div></p>
  "," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","68842","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","72230","0.0-3.0-1.0","3387","","{""Q0"":""56""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","73332","0.0-3.0-2.0","1101","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","77544","0.0-3.0-3.0","4211","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","80069","0.0-3.0-4.0","2524","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","248629","0.0-4.0","168560","","","","85.6","53.98","401.05053489589926","4.687882928005686","610.46","8.021010697917985","50","0.9300573557315406","51.2","25.92","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","251632","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","338017","0.0-6.0","86384","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8428},{""page_index"":1,""viewing_time"":10240},{""page_index"":2,""viewing_time"":63452},{""page_index"":3,""viewing_time"":1924},{""page_index"":4,""viewing_time"":2340}]","","","","","","","","","","","",""
"","","","","","instructions","11","373207","0.0-7.0","35190","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":35189}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","381384","0.0-8.0-0.0-0.0","7163","","d","","","","","","","","","","","","","key","d","16.66615950920241","1280","716","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","13","381686","0.0-8.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","388799","0.0-8.0-0.0-0.1","6109","","d","","","","","","","","","","","","","key","d","16.666244131455414","1280","716","f","false","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","15","389102","0.0-8.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","394072","0.0-8.0-0.0-0.2","3966","","d","","","","","","","","","","","","","key","d","16.666239057238933","1280","716","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","17","394374","0.0-8.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","396874","0.0-8.0-0.0-0.3","1492","","f","","","","","","","","","","","","","key","f","16.665409395973207","1280","716","f","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","19","397176","0.0-8.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","399515","0.0-8.0-0.0-0.4","1334","","f","","","","","","","","","","","","","key","f","16.666115107913434","1280","716","j","false","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","21","399820","0.0-8.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","405436","0.0-8.0-0.0-0.5","4613","","d","","","","","","","","","","","","","key","d","16.715672619047663","1280","716","k","false","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","23","405739","0.0-8.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","24","430747","0.0-8.0-0.0-0.6","null","","null","","","","","","","","","","","","","key","null","16.666128666666648","1280","716","j","false","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","25","431052","0.0-8.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","26","434395","0.0-8.0-0.0-0.7","2340","","d","","","","","","","","","","","","","key","d","16.666200000000245","1280","716","k","false","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","27","434702","0.0-8.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","28","439339","0.0-8.0-0.0-0.8","3634","","d","","","","","","","","","","","","","key","d","16.666237410071865","1280","716","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","29","439643","0.0-8.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","30","441790","0.0-8.0-0.0-0.9","1141","","d","","","","","","","","","","","","","key","d","16.666023255814075","1280","716","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","31","442103","0.0-8.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","32","449130","0.0-8.0-0.0-0.10","6025","","j","","","","","","","","","","","","","key","j","16.66613095238087","1280","716","j","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","33","449440","0.0-8.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","34","454916","0.0-8.0-0.0-0.11","4466","","j","","","","","","","","","","","","","key","j","16.66596636085629","1280","716","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","35","455224","0.0-8.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","36","461815","0.0-8.0-1.0-0.0","6590","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                           <div><p class='context'>您正确回答了42% 的试次。</p><p class='context'>您的平均反应时为3352毫秒。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","37","480340","0.0-8.0-1.0-1.0","18524","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5516},{""page_index"":1,""viewing_time"":11268},{""page_index"":2,""viewing_time"":1740}]","","","","","","","","","","","",""
"","","","","","psychophysics","38","484074","0.0-8.1-0.1-0.12","2721","","j","","","","","","","","","","","","","key","j","16.66622869955139","1280","716","j","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","39","484379","0.0-8.1-0.1-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","40","489727","0.0-8.1-0.1-0.13","4341","","j","","","","","","","","","","","","","key","j","16.666271874999985","1280","716","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","41","490043","0.0-8.1-0.1-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","42","492749","0.0-8.1-0.1-0.14","1695","","k","","","","","","","","","","","","","key","k","16.66637267080759","1280","716","k","true","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","43","493064","0.0-8.1-0.1-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","44","496250","0.0-8.1-0.1-0.15","2180","","d","","","","","","","","","","","","","key","d","16.666373684210395","1280","716","d","true","img/S_28.png","自我","freeprac_self","",""
