"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","psychophysics","38","154720","0.0-8.1-0.1-0.12","15875","","j","","","","","","","","","","","","","key","j","6.060100574712647","853.3333333333334","476","j","true","img/C_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","39","155032","0.0-8.1-0.1-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","40","158644","0.0-8.1-0.1-0.13","2603","","f","","","","","","","","","","","","","key","f","6.06010084033615","853.3333333333334","476","f","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","41","158947","0.0-8.1-0.1-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","42","163551","0.0-8.1-0.1-0.14","3593","","j","","","","","","","","","","","","","key","j","6.060052700922249","853.3333333333334","476","j","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","43","163858","0.0-8.1-0.1-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","44","167439","0.0-8.1-0.1-0.15","2568","","j","","","","","","","","","","","","","key","j","6.060101867572146","853.3333333333334","476","j","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","45","167750","0.0-8.1-0.1-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","46","170648","0.0-8.1-0.1-0.16","1891","","k","","","","","","","","","","","","","key","k","6.060083857442355","853.3333333333334","476","k","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","47","170949","0.0-8.1-0.1-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","48","172771","0.0-8.1-0.1-0.17","812","","d","","","","","","","","","","","","","key","d","6.060133779264151","853.3333333333334","476","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","49","173079","0.0-8.1-0.1-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","50","177071","0.0-8.1-0.1-0.18","2989","","k","","","","","","","","","","","","","key","k","6.0600911854103465","853.3333333333334","476","k","true","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","51","177382","0.0-8.1-0.1-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","52","179379","0.0-8.1-0.1-0.19","990","","k","","","","","","","","","","","","","key","k","6.060121951219516","853.3333333333334","476","k","true","img/C_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","53","179694","0.0-8.1-0.1-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","54","182979","0.0-8.1-0.1-0.20","2278","","j","","","","","","","","","","","","","key","j","6.060036968576729","853.3333333333334","476","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","55","183294","0.0-8.1-0.1-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","56","185215","0.0-8.1-0.1-0.21","914","","d","","","","","","","","","","","","","key","d","6.059936507936523","853.3333333333334","476","d","true","img/S_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","57","185528","0.0-8.1-0.1-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","58","187992","0.0-8.1-0.1-0.22","1456","","f","","","","","","","","","","","","","key","f","6.060000000000043","853.3333333333334","476","f","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","59","188298","0.0-8.1-0.1-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","60","190991","0.0-8.1-0.1-0.23","1681","","k","","","","","","","","","","","","","key","k","6.059909706546228","853.3333333333334","476","k","true","img/H_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","61","191297","0.0-8.1-0.1-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","62","193686","0.0-9.0","2387","[""<style>.context{color:white; font-size: 35px; line-height:40px}</style>           <div><p class='context'>您正确回答了100% 的试次。</p><p class='context'>您的平均反应时为3138毫秒。</p><p class='context'>恭喜您完成这一阶段的练习。按任意键进入<span style='color: yellow;'>重点关注图形为“朋友”</span>的练习。</p></div><p class='footer' style='font-size:35px; line-height:30px;'>任务要求：\n           <p class='footer' style='font-size:35px; line-height:35px;'>对于与“朋友”对应的图形：如果 匹配 ，请按 <span style=\""color: lightgreen;\"">d键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">f键</p></span>\n           <p class='footer' style='font-size:35px; line-height:35px;'>对于非“朋友”对应的图形：如果 匹配 ，请按 <span style=\""color: lightgreen;\"">k键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">j键</p></span>\n           <p class='footer' style='font-size:22px; line-height:25px;'>请在实验过程中将您的<span style=\""color: lightgreen;\"">食指和中指</span>放在电脑键盘的相应键位上进行按键。</p></span>""]"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","63","203968","0.0-10.0-0.0-0.0","9266","","j","","","","","","","","","","","","","key","j","6.067213695395505","853.3333333333334","476","j","true","img/H_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","64","204279","0.0-10.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","65","207316","0.0-10.0-0.0-0.1","2023","","f","","","","","","","","","","","","","key","f","6.059960000000021","853.3333333333334","476","f","true","img/C_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","66","207616","0.0-10.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","67","209352","0.0-10.0-0.0-0.2","724","","d","","","","","","","","","","","","","key","d","6.05992982456146","853.3333333333334","476","d","true","img/C_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","68","209667","0.0-10.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","69","215463","0.0-10.0-0.0-0.3","4790","","j","","","","","","","","","","","","","key","j","6.060020942408384","853.3333333333334","476","j","true","img/S_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","70","215778","0.0-10.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","71","217947","0.0-10.0-0.0-0.4","1161","","k","","","","","","","","","","","","","key","k","6.059719101123622","853.3333333333334","476","k","true","img/H_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","72","218249","0.0-10.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","73","220600","0.0-10.0-0.0-0.5","1340","","k","","","","","","","","","","","","","key","k","6.060103359173151","853.3333333333334","476","k","true","img/H_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","74","220908","0.0-10.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","75","223972","0.0-10.0-0.0-0.6","2058","","f","","","","","","","","","","","","","key","f","6.059999999999982","853.3333333333334","476","f","true","img/C_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","76","224278","0.0-10.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","77","228068","0.0-10.0-0.0-0.7","2779","","k","","","","","","","","","","","","","key","k","6.060096153846154","853.3333333333334","476","k","true","img/S_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","78","228369","0.0-10.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","79","232307","0.0-10.0-0.0-0.8","2931","","j","","","","","","","","","","","","","key","j","6.060123266563928","853.3333333333334","476","j","true","img/H_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","80","232620","0.0-10.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","81","234692","0.0-10.0-0.0-0.9","1068","","d","","","","","","","","","","","","","key","d","6.0600588235293635","853.3333333333334","476","d","true","img/C_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","82","235007","0.0-10.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","83","237815","0.0-10.0-0.0-0.10","1792","","k","","","","","","","","","","","","","key","k","6.060086767895903","853.3333333333334","476","k","true","img/S_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","84","238119","0.0-10.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","85","241292","0.0-10.0-0.0-0.11","2159","","j","","","","","","","","","","","","","key","j","6.06007662835252","853.3333333333334","476","j","true","img/S_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","86","241601","0.0-10.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","87","245415","0.0-11.0","3813","[""<style>.context{color:white; font-size: 35px; line-height:40px}</style>               <div><p class='context'>您正确回答了100% 的试次。</p><p class='context'>您的平均反应时为2674毫秒。</p><p class='context'>恭喜您完成这一阶段的练习。按任意键进入<span style='color: yellow;'>重点关注图形为“生人”</span>的练习。</p></div><p class='footer' style='font-size:35px; line-height:30px;'>任务要求：\n               <p class='footer' style='font-size:35px; line-height:35px;'>对与“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">d键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">f键</p></span>\n               <p class='footer' style='font-size:35px; line-height:35px;'>对非“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">k键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">j键</p></span>\n               <p class='footer' style='font-size:22px; line-height:25px;'>请在实验过程中将您的<span style=\""color: lightgreen;\"">食指和中指</span>放在电脑键盘的相应键位上进行按键。</p></span>""]"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","88","248068","0.0-12.0-0.0-0.0","1639","","k","","","","","","","","","","","","","key","k","6.060137614678902","853.3333333333334","476","k","true","img/S_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","89","248373","0.0-12.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","90","251099","0.0-12.0-0.0-0.1","1717","","f","","","","","","","","","","","","","key","f","6.060089285714314","853.3333333333334","476","f","true","img/H_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","91","251400","0.0-12.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","92","253179","0.0-12.0-0.0-0.2","779","","d","","","","","","","","","","","","","key","d","6.059931740614327","853.3333333333334","476","d","true","img/H_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","93","253486","0.0-12.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","94","257236","0.0-12.0-0.0-0.3","2743","","k","","","","","","","","","","","","","key","k","6.060032362459509","853.3333333333334","476","k","true","img/C_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","95","257538","0.0-12.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","96","260931","0.0-12.0-0.0-0.4","2385","","j","","","","","","","","","","","","","key","j","6.060000000000015","853.3333333333334","476","j","true","img/S_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","97","261232","0.0-12.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","98","263443","0.0-12.0-0.0-0.5","1208","","k","","","","","","","","","","","","","key","k","6.0601101928374845","853.3333333333334","476","k","true","img/C_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","99","263756","0.0-12.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","100","267436","0.0-12.0-0.0-0.6","2672","","j","","","","","","","","","","","","","key","j","6.060132013201324","853.3333333333334","476","j","true","img/S_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","101","267750","0.0-12.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","102","269816","0.0-12.0-0.0-0.7","1058","","k","","","","","","","","","","","","","key","k","6.059764705882373","853.3333333333334","476","k","true","img/S_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","103","270130","0.0-12.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","104","273335","0.0-12.0-0.0-0.8","2191","","j","","","","","","","","","","","","","key","j","6.0714828897337965","853.3333333333334","476","j","true","img/C_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","105","273642","0.0-12.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","106","276668","0.0-12.0-0.0-0.9","2025","","f","","","","","","","","","","","","","key","f","6.060040160642617","853.3333333333334","476","f","true","img/H_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","107","276982","0.0-12.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","108","279892","0.0-12.0-0.0-0.10","1905","","j","","","","","","","","","","","","","key","j","6.06008368200831","853.3333333333334","476","j","true","img/C_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","109","280201","0.0-12.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","110","283080","0.0-12.0-0.0-0.11","1867","","d","","","","","","","","","","","","","key","d","6.06008456659616","853.3333333333334","476","d","true","img/H_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","111","283389","0.0-12.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","instructions","112","297975","0.0-13.0","14584","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":14584}]","","","","","","","","","","","",""
"","","","","","psychophysics","113","300036","0.0-14.0-0.0-0.0","1054","","j","","","","","","","","","","","","","key","j","6.0601183431952865","853.3333333333334","476","j","true","img/C_28.png","自我","prac_self","","朋友"
"","","","","","html-keyboard-response","114","300347","0.0-14.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","115","302852","0.0-14.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","6.059805825242752","853.3333333333334","476","f","false","img/S_28.png","生人","prac_self","","自我"
"","","","","","html-keyboard-response","116","303167","0.0-14.0-0.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","117","305484","0.0-14.0-0.0-0.2","1304","","j","","","","","","","","","","","","","key","j","6.059895013123378","853.3333333333334","476","j","true","img/H_28.png","朋友","prac_self","","生人"
"","","","","","html-keyboard-response","118","305797","0.0-14.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","119","308299","0.0-14.0-0.0-0.3","null","","null","","","","","","","","","","","","","key","null","6.059757281553387","853.3333333333334","476","d","false","img/S_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","120","308608","0.0-14.0-0.0-1.3","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","121","311115","0.0-14.0-0.0-0.4","null","","null","","","","","","","","","","","","","key","null","6.059805825242752","853.3333333333334","476","f","false","img/S_28.png","朋友","prac_self","","自我"
"","","","","","html-keyboard-response","122","311426","0.0-14.0-0.0-1.4","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","123","313159","0.0-14.0-0.0-0.5","723","","j","","","","","","","","","","","","","key","j","6.059859154929577","853.3333333333334","476","k","false","img/H_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","124","313468","0.0-14.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","125","315808","0.0-14.0-0.0-0.6","1330","","j","","","","","","","","","","","","","key","j","6.059896103896098","853.3333333333334","476","j","true","img/H_28.png","自我","prac_self","","生人"
"","","","","","html-keyboard-response","126","316116","0.0-14.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
