"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","265","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2406","0.0-1.0","2140","
  <p>您好，欢迎参加本次实验。</p>
  <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
  <p>如果您未见过上述内容，请咨询实验员。</p>
  <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
  <p> <div style = ""color: green""><按任意键至下页></div> </p>
  ","enter","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","2923","0.0-2.0","517","
  <p>本实验首先需要您填写一些基本个人信息。</p>
  <p> <div style = ""color: green""><按任意键至下页></div></p>
  ","enter","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","2923","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","7318","0.0-3.0-1.0","4394","","{""Q0"":""19""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","8212","0.0-3.0-2.0","892","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","10994","0.0-3.0-3.0","2781","","{""Q0"":""1999""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","12606","0.0-3.0-4.0","1612","","{""Q0"":""6""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","301487","0.0-4.0","288878","","","","85.6","53.98","456.8139647457006","5.3372652003451755","535.68","9.136279294914011","50","0.8581173743631474","29.9","17.12","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","304637","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","424774","0.0-6.0","120137","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1354},{""page_index"":1,""viewing_time"":13744},{""page_index"":2,""viewing_time"":99972},{""page_index"":3,""viewing_time"":3889},{""page_index"":4,""viewing_time"":1177}]","","","","","","","","","","","",""
"","","","","","instructions","11","433657","0.0-7.0","8882","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8882}]","","","","","","","","","","","",""
"","","","","","psychophysics","12","441064","0.0-8.0-0.0-0.0","6395","","k","","","","","","","","","","","","","key","k","16.667033860045244","775.757530919998","480.90906311329564","k","true","img/S_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","13","441366","0.0-8.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","14","446650","0.0-8.0-0.0-0.1","4281","","f","","","","","","","","","","","","","key","f","16.666208860759486","775.757530919998","480.90906311329564","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","15","446962","0.0-8.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","16","449197","0.0-8.0-0.0-0.2","1228","","f","","","","","","","","","","","","","key","f","16.66751879699269","775.757530919998","480.90906311329564","f","true","img/C_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","17","449512","0.0-8.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","18","456243","0.0-8.0-0.0-0.3","5725","","j","","","","","","","","","","","","","key","j","16.6666029776675","775.757530919998","480.90906311329564","j","true","img/H_28.png","朋友","freeprac_self","",""
"","","","","","html-keyboard-response","19","456552","0.0-8.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","20","462015","0.0-8.0-0.0-0.4","4461","","k","","","","","","","","","","","","","key","k","16.66718098159506","775.757530919998","480.90906311329564","k","true","img/H_28.png","自我","freeprac_self","",""
"","","","","","html-keyboard-response","21","462321","0.0-8.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","22","467888","0.0-8.0-0.0-0.5","4556","","j","","","","","","","","","","","","","key","j","16.666369369369406","775.757530919998","480.90906311329564","j","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","23","468192","0.0-8.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","24","470226","0.0-8.0-0.0-0.6","1027","","j","","","","","","","","","","","","","key","j","16.66525619834698","775.757530919998","480.90906311329564","j","true","img/S_28.png","生人","freeprac_self","",""
"","","","","","html-keyboard-response","25","470535","0.0-8.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
