"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"true","false","[]","[]","[]","preload","0","532","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","53160","0.0-1.0","52627","
  <p>您好，欢迎参加本次实验。</p>
  <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
  <p>如果您未见过上述内容，请咨询实验员。</p>
  <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
  <p> <div style = ""color: green""><按任意键至下页></div> </p>
  ","arrowdown","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","54632","0.0-2.0","1471","
  <p>本实验首先需要您填写一些基本个人信息。</p>
  <p> <div style = ""color: green""><按任意键至下页></div></p>
  ","arrowdown","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","54634","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","58353","0.0-3.0-1.0","3711","","{""Q0"":""3""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","59505","0.0-3.0-2.0","1151","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","63945","0.0-3.0-3.0","4439","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","67673","0.0-3.0-4.0","3726","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","338354","0.0-4.0","270678","","","","85.6","53.98","352.43850768925597","4.11707445919281","694.92","7.048770153785119","50","0.9448456758692361","23.68","11.8","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","341421","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
