"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","text","condition","screen_id","label"
"","","","","","html-keyboard-response","48","100257","0.0-10.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","49","102268","0.0-10.0-0.0-0.6","1009","","j","","","","","","","","","","","","","key","j","19.801188118811865","960","536","j","true","img/H_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","50","102569","0.0-10.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","51","105259","0.0-10.0-0.0-0.7","1688","","k","","","","","","","","","","","","","key","k","20.511999999999983","960","536","k","true","img/H_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","52","105560","0.0-10.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","53","108291","0.0-10.0-0.0-0.8","1730","","k","","","","","","","","","","","","","key","k","19.403985714285643","960","536","d","false","img/S_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","54","108594","0.0-10.0-0.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","55","111292","0.0-10.0-0.0-0.9","1696","","f","","","","","","","","","","","","","key","f","19.165899999999965","960","536","f","true","img/S_28.png","朋友","freeprac_friend","",""
"","","","","","html-keyboard-response","56","111594","0.0-10.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","57","114452","0.0-10.0-0.0-0.10","1857","","k","","","","","","","","","","","","","key","k","20.802087591240866","960","536","k","true","img/C_28.png","自我","freeprac_friend","",""
"","","","","","html-keyboard-response","58","114754","0.0-10.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","59","117259","0.0-10.0-0.0-0.11","1503","","k","","","","","","","","","","","","","key","k","19.553023622047217","960","536","d","false","img/S_28.png","生人","freeprac_friend","",""
"","","","","","html-keyboard-response","60","117561","0.0-10.0-0.0-1.11","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","html-keyboard-response","61","118467","0.0-11.0","904","[""<style>.context{color:white; font-size: 35px; line-height:40px}</style>               <div><p class='context'>您正确回答了75% 的试次。</p><p class='context'>您的平均反应时为1347毫秒。</p><p class='context'>恭喜您完成这一阶段的练习。按任意键进入<span style='color: yellow;'>重点关注图形为“生人”</span>的练习。</p></div><p class='footer' style='font-size:35px; line-height:30px;'>任务要求：\n               <p class='footer' style='font-size:35px; line-height:35px;'>对与“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">f键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">d键</p></span>\n               <p class='footer' style='font-size:35px; line-height:35px;'>对非“生人”对应的图形，如果 匹配 ，请按 <span style=\""color: lightgreen;\"">j键</span></p><p class='footer' style='font-size:35px'>如果 不匹配 ，请按<span style=\""color: lightgreen;\"">k键</p></span>\n               <p class='footer' style='font-size:22px; line-height:25px;'>请在实验过程中将您的<span style=\""color: lightgreen;\"">食指和中指</span>放在电脑键盘的相应键位上进行按键。</p></span>""]","k","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","121276","0.0-12.0-0.0-0.0","1799","","k","","","","","","","","","","","","","key","k","19.463090909090973","960","536","d","false","img/C_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","63","121578","0.0-12.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","64","124364","0.0-12.0-0.0-0.1","1784","","k","","","","","","","","","","","","","key","k","19.482788732394344","960","536","d","false","img/C_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","65","124667","0.0-12.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","66","127437","0.0-12.0-0.0-0.2","1768","","k","","","","","","","","","","","","","key","k","18.455637583892614","960","536","k","true","img/H_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","67","127739","0.0-12.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","68","130579","0.0-12.0-0.0-0.3","1839","","k","","","","","","","","","","","","","key","k","18.777026666666693","960","536","k","true","img/S_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","69","130881","0.0-12.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","70","133487","0.0-12.0-0.0-0.4","1604","","k","","","","","","","","","","","","","key","k","19.42278195488719","960","536","k","true","img/H_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","71","133789","0.0-12.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","72","136380","0.0-12.0-0.0-0.5","1589","","j","","","","","","","","","","","","","key","j","19.011585185185282","960","536","j","true","img/S_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","73","136683","0.0-12.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","74","139139","0.0-12.0-0.0-0.6","1455","","k","","","","","","","","","","","","","key","k","20.1093884297521","960","536","k","true","img/S_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","75","139441","0.0-12.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","76","141931","0.0-12.0-0.0-0.7","1488","","j","","","","","","","","","","","","","key","j","20.053398373983732","960","536","j","true","img/H_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","77","142234","0.0-12.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","78","144211","0.0-12.0-0.0-0.8","975","","f","","","","","","","","","","","","","key","f","19.499219999999912","960","536","f","true","img/C_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","79","144512","0.0-12.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","80","147523","0.0-12.0-0.0-0.9","2010","","j","","","","","","","","","","","","","key","j","19.75638410596012","960","536","j","true","img/S_28.png","朋友","freeprac_stranger","",""
"","","","","","html-keyboard-response","81","147826","0.0-12.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","82","150467","0.0-12.0-0.0-0.10","1639","","j","","","","","","","","","","","","","key","j","19.526582089552278","960","536","j","true","img/H_28.png","自我","freeprac_stranger","",""
"","","","","","html-keyboard-response","83","150769","0.0-12.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","84","153235","0.0-12.0-0.0-0.11","1466","","j","","","","","","","","","","","","","key","j","18.420315789473698","960","536","f","false","img/C_28.png","生人","freeprac_stranger","",""
"","","","","","html-keyboard-response","85","153536","0.0-12.0-0.0-1.11","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","instructions","86","171833","0.0-13.0","18295","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":18295}]","","","","","","","","","","","",""
"","","","","","psychophysics","87","174338","0.0-14.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","18.670932330827043","960","536","k","false","img/S_28.png","自我","prac_self","","朋友"
"","","","","","html-keyboard-response","88","174640","0.0-14.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","89","176736","0.0-14.0-0.0-0.1","1095","","f","","","","","","","","","","","","","key","f","19.840476190476192","960","536","f","true","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","90","177037","0.0-14.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","91","179545","0.0-14.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","18.3943259259259","960","536","d","false","img/H_28.png","朋友","prac_self","","自我"
"","","","","","html-keyboard-response","92","179847","0.0-14.0-0.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","93","181787","0.0-14.0-0.0-0.3","938","","j","","","","","","","","","","","","","key","j","20.83249999999996","960","536","j","true","img/S_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","94","182088","0.0-14.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","95","184063","0.0-14.0-0.0-0.4","973","","k","","","","","","","","","","","","","key","k","18.74924999999992","960","536","k","true","img/S_28.png","生人","prac_self","","朋友"
"","","","","","html-keyboard-response","96","184365","0.0-14.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","97","186823","0.0-14.0-0.0-0.5","1456","","k","","","","","","","","","","","","","key","k","20.654444444444504","960","536","k","true","img/C_28.png","朋友","prac_self","","生人"
"","","","","","html-keyboard-response","98","187126","0.0-14.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","99","189527","0.0-14.0-0.0-0.6","1399","","j","","","","","","","","","","","","","key","j","18.932575999999884","960","536","k","false","img/C_28.png","自我","prac_self","","生人"
"","","","","","html-keyboard-response","100","189828","0.0-14.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","101","192273","0.0-14.0-0.0-0.7","1443","","k","","","","","","","","","","","","","key","k","19.80795081967219","960","536","j","false","img/S_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","102","192575","0.0-14.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","103","194679","0.0-14.0-0.0-0.8","1102","","j","","","","","","","","","","","","","key","j","18.959486238532133","960","536","j","true","img/C_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","104","194982","0.0-14.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","105","197207","0.0-14.0-0.0-0.9","1224","","f","","","","","","","","","","","","","key","f","19.129669565217487","960","536","f","true","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","106","197509","0.0-14.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","107","199520","0.0-14.0-0.0-0.10","1009","","j","","","","","","","","","","","","","key","j","18.194990825688215","960","536","j","true","img/C_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","108","199822","0.0-14.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","109","202047","0.0-14.0-0.0-0.11","1222","","k","","","","","","","","","","","","","key","k","19.819027027026866","960","536","d","false","img/H_28.png","生人","prac_self","","自我"
"","","","","","html-keyboard-response","110","202349","0.0-14.0-0.0-1.11","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","111","204816","0.0-14.0-0.0-0.12","1464","","d","","","","","","","","","","","","","key","d","18.433606060606095","960","536","d","true","img/H_28.png","朋友","prac_self","","自我"
"","","","","","html-keyboard-response","112","205118","0.0-14.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","113","207175","0.0-14.0-0.0-0.13","1055","","f","","","","","","","","","","","","","key","f","20.332519999999786","960","536","f","true","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","114","207476","0.0-14.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","115","209823","0.0-14.0-0.0-0.14","1344","","d","","","","","","","","","","","","","key","d","18.715098360655723","960","536","k","false","img/S_28.png","自我","prac_self","","朋友"
"","","","","","html-keyboard-response","116","210124","0.0-14.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","117","212563","0.0-14.0-0.0-0.15","1441","","k","","","","","","","","","","","","","key","k","19.67134426229516","960","536","d","false","img/H_28.png","生人","prac_self","","自我"
"","","","","","html-keyboard-response","118","212865","0.0-14.0-0.0-1.15","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","119","215363","0.0-14.0-0.0-0.16","1496","","k","","","","","","","","","","","","","key","k","19.89167741935483","960","536","k","true","img/S_28.png","生人","prac_self","","朋友"
"","","","","","html-keyboard-response","120","215664","0.0-14.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","121","217651","0.0-14.0-0.0-0.17","985","","j","","","","","","","","","","","","","key","j","19.66588000000018","960","536","j","true","img/S_28.png","朋友","prac_self","","朋友"
"","","","","","html-keyboard-response","122","217952","0.0-14.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","123","219685","0.0-14.0-0.0-0.18","730","","j","","","","","","","","","","","","","key","j","18.88813333333334","960","536","j","true","img/C_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","124","219987","0.0-14.0-0.0-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","125","222442","0.0-14.0-0.0-0.19","1454","","k","","","","","","","","","","","","","key","k","19.62287096774197","960","536","k","true","img/C_28.png","朋友","prac_self","","生人"
"","","","","","html-keyboard-response","126","222745","0.0-14.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","127","225043","0.0-14.0-0.0-0.20","1296","","j","","","","","","","","","","","","","key","j","20.205681415929188","960","536","j","true","img/C_28.png","生人","prac_self","","生人"
"","","","","","html-keyboard-response","128","225344","0.0-14.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","129","227403","0.0-14.0-0.0-0.21","1056","","f","","","","","","","","","","","","","key","f","18.467729729729776","960","536","f","true","img/H_28.png","自我","prac_self","","自我"
"","","","","","html-keyboard-response","130","227705","0.0-14.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test",""
"","","","","","psychophysics","131","230208","0.0-14.0-0.0-0.22","null","","null","","","","","","","","","","","","","key","null","19.101799999999976","960","536","k","false","img/C_28.png","自我","prac_self","","生人"
