"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","26154","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","34104","0.0-1.0","7949","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","m","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","35608","0.0-2.0","1504","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","m","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","35609","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","39788","0.0-3.0-1.0","4178","","{""Q0"":""4""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","41028","0.0-3.0-2.0","1239","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","49287","0.0-3.0-3.0","8257","","{""Q0"":""2004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","53951","0.0-3.0-4.0","4663","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","228992","0.0-4.0","175040","","","","85.6","53.98","337.84590808555913","3.9455865045004153","725.01","6.756918161711184","49.99999999999999","1.234290515350552","28.860000000000003","17.140000000000004","","","","","","","","","","","",""
"true","","","","","fullscreen","9","232727","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
