"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","1000","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","55906","0.0-1.0","54902","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","57666","0.0-2.0","1760","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","57668","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","66213","0.0-3.0-1.0","8537","","{""Q0"":""18""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","67285","0.0-3.0-2.0","1065","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","76141","0.0-3.0-3.0","8853","","{""Q0"":""2003""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","84157","0.0-3.0-4.0","8013","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","243093","0.0-4.0","158932","","","","85.6","53.98","462.09658969247823","5.395159136200139","529.53","9.241931793849565","50","0.8266669967294459","29.58","14.92","","","","","","","","","","","",""
"true","","","","","fullscreen","9","245924","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","282270","0.0-6.0","36344","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3806},{""page_index"":1,""viewing_time"":26536},{""page_index"":2,""viewing_time"":2376},{""page_index"":3,""viewing_time"":3626}]","","","","","","","","","","",""
"","","","","","psychophysics","11","284845","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","44.547090909091374","768","428","j","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","12","285360","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","287894","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","49.02007843137208","768","428","f","false","img/S_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","14","288439","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","290911","0.0-7.0-0.2","1458","","j","","","","","","","","","","","","","key","j","46.228603773585625","768","428","j","true","img/H_ambi40.png","自我","prac",""
