success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,view_history,response_type,key_press,avg_frame_time,center_x,center_y,correct_response,correct,Image,word,condition,screen_id
TRUE,FALSE,[],[],[],preload,0,910,0.0-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,1,90668,0.0-1.0,89756,"
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ",enter,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,2,92221,0.0-2.0,1552,"
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ",enter,,,,,,,,,,,,,,,,,,,,,,,
,,,,,call-function,3,92222,0.0-3.0-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,survey-html-form,4,96643,0.0-3.0-1.0,4416,,{"Q0":"10"},,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,5,97511,0.0-3.0-2.0,866,<p style = 'color : white'>您的性别</p>,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,survey-html-form,6,103289,0.0-3.0-3.0,5775,,{"Q0":"2001"},,,,,,,,,,,,,,,,,,,,,,,
,,,,,survey-html-form,7,106775,0.0-3.0-4.0,3484,,{"Q0":"5"},,,,,,,,,,,,,,,,,,,,,,,
,,,,,virtual-chinrest,8,367380,0.0-4.0,260605,,,,85.6,53.98,352.109988,4.114656717,695.57,7.042199761,50,0.994007588,24.64,10.82,,,,,,,,,,,,
TRUE,,,,,fullscreen,9,370426,0.0-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,instructions,10,442065,0.0-6.0,71637,,,,,,,,,,,,,,"[{""page_index"":0,""viewing_time"":13243},{""page_index"":1,""viewing_time"":48374},{""page_index"":2,""viewing_time"":3214},{""page_index"":3,""viewing_time"":6806}]",,,,,,,,,,,
,,,,,psychophysics,11,444577,0.0-7.0-0.0,null,,null,,,,,,,,,,,,,key,null,16.7835473,640,356,j,FALSE,img/S_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,12,445079,0.0-7.0-1.0,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,13,447582,0.0-7.0-0.1,null,,null,,,,,,,,,,,,,key,null,16.67171622,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,14,448084,0.0-7.0-1.1,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,15,450592,0.0-7.0-0.2,null,,null,,,,,,,,,,,,,key,null,16.67107383,640,356,f,FALSE,img/H_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,16,451094,0.0-7.0-1.2,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,17,453596,0.0-7.0-0.3,null,,null,,,,,,,,,,,,,key,null,16.67090604,640,356,f,FALSE,img/H_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,18,454099,0.0-7.0-1.3,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,19,456601,0.0-7.0-0.4,null,,null,,,,,,,,,,,,,key,null,16.6708255,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,20,457102,0.0-7.0-1.4,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,21,459605,0.0-7.0-0.5,null,,null,,,,,,,,,,,,,key,null,16.67125503,640,356,j,FALSE,img/H_ambi40.png,生人,prac,
,,,,,html-keyboard-response,22,460119,0.0-7.0-1.5,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,23,462622,0.0-7.0-0.6,null,,null,,,,,,,,,,,,,key,null,16.67122148,640,356,j,FALSE,img/C_ambi40.png,自我,prac,
,,,,,html-keyboard-response,24,463124,0.0-7.0-1.6,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,25,465628,0.0-7.0-0.7,null,,null,,,,,,,,,,,,,key,null,16.67144966,640,356,j,FALSE,img/S_ambi40.png,生人,prac,
,,,,,html-keyboard-response,26,466131,0.0-7.0-1.7,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,27,468633,0.0-7.0-0.8,null,,null,,,,,,,,,,,,,key,null,16.67133557,640,356,j,FALSE,img/H_ambi40.png,自我,prac,
,,,,,html-keyboard-response,28,469135,0.0-7.0-1.8,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,29,471637,0.0-7.0-0.9,null,,null,,,,,,,,,,,,,key,null,16.67120946,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,30,472138,0.0-7.0-1.9,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,31,474640,0.0-7.0-0.10,null,,null,,,,,,,,,,,,,key,null,16.67158389,640,356,f,FALSE,img/C_ambi40.png,生人,prac,
,,,,,html-keyboard-response,32,475142,0.0-7.0-1.10,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,33,477644,0.0-7.0-0.11,null,,null,,,,,,,,,,,,,key,null,16.67183893,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,34,478146,0.0-7.0-1.11,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,35,480648,0.0-7.0-0.12,null,,null,,,,,,,,,,,,,key,null,16.67102013,640,356,f,FALSE,img/S_ambi40.png,自我,prac,
,,,,,html-keyboard-response,36,481150,0.0-7.0-1.12,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,37,483652,0.0-7.0-0.13,null,,null,,,,,,,,,,,,,key,null,16.67148993,640,356,f,FALSE,img/C_ambi40.png,生人,prac,
,,,,,html-keyboard-response,38,484153,0.0-7.0-1.13,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,39,486655,0.0-7.0-0.14,null,,null,,,,,,,,,,,,,key,null,16.67087919,640,356,f,FALSE,img/S_ambi40.png,自我,prac,
,,,,,html-keyboard-response,40,487156,0.0-7.0-1.14,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,41,489659,0.0-7.0-0.15,null,,null,,,,,,,,,,,,,key,null,16.67094595,640,356,j,FALSE,img/C_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,42,490161,0.0-7.0-1.15,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,43,492664,0.0-7.0-0.16,null,,null,,,,,,,,,,,,,key,null,16.67121477,640,356,j,FALSE,img/H_ambi40.png,生人,prac,
,,,,,html-keyboard-response,44,493167,0.0-7.0-1.16,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,45,495671,0.0-7.0-0.17,null,,null,,,,,,,,,,,,,key,null,16.6718255,640,356,j,FALSE,img/C_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,46,496172,0.0-7.0-1.17,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,47,497422,0.0-7.0-0.18,249,,j,,,,,,,,,,,,,key,j,16.67063514,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,48,497929,0.0-7.0-1.18,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,49,500431,0.0-7.0-0.19,null,,null,,,,,,,,,,,,,key,null,16.67131544,640,356,f,FALSE,img/S_ambi40.png,自我,prac,
,,,,,html-keyboard-response,50,500934,0.0-7.0-1.19,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,51,503435,0.0-7.0-0.20,null,,null,,,,,,,,,,,,,key,null,16.67118792,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,52,503937,0.0-7.0-1.20,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,53,506440,0.0-7.0-0.21,null,,null,,,,,,,,,,,,,key,null,16.67098658,640,356,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,54,506943,0.0-7.0-1.21,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,55,509447,0.0-7.0-0.22,null,,null,,,,,,,,,,,,,key,null,16.67137584,640,356,j,FALSE,img/C_ambi40.png,自我,prac,
,,,,,html-keyboard-response,56,509949,0.0-7.0-1.22,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,57,512452,0.0-7.0-0.23,null,,null,,,,,,,,,,,,,key,null,16.67174497,640,356,f,FALSE,img/S_ambi40.png,自我,prac,
,,,,,html-keyboard-response,58,512954,0.0-7.0-1.23,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,59,515458,0.0-7.0-0.24,null,,null,,,,,,,,,,,,,key,null,16.67126174,640,356,f,FALSE,img/C_ambi40.png,生人,prac,
,,,,,html-keyboard-response,60,515960,0.0-7.0-1.24,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,61,518464,0.0-7.0-0.25,null,,null,,,,,,,,,,,,,key,null,16.67121622,616,266.3333333,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,62,518965,0.0-7.0-1.25,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,63,521468,0.0-7.0-0.26,null,,null,,,,,,,,,,,,,key,null,16.67118919,616,266.3333333,f,FALSE,img/H_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,64,521969,0.0-7.0-1.26,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,65,524471,0.0-7.0-0.27,null,,null,,,,,,,,,,,,,key,null,16.67115436,616,266.3333333,f,FALSE,img/C_ambi40.png,生人,prac,
,,,,,html-keyboard-response,66,524973,0.0-7.0-1.27,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,67,527476,0.0-7.0-0.28,null,,null,,,,,,,,,,,,,key,null,16.67145638,616,266.3333333,f,FALSE,img/H_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,68,527980,0.0-7.0-1.28,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,69,530483,0.0-7.0-0.29,null,,null,,,,,,,,,,,,,key,null,16.67168456,616,266.3333333,j,FALSE,img/H_ambi40.png,自我,prac,
,,,,,html-keyboard-response,70,530985,0.0-7.0-1.29,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,71,533487,0.0-7.0-0.30,null,,null,,,,,,,,,,,,,key,null,16.67185811,616,266.3333333,j,FALSE,img/S_ambi40.png,生人,prac,
,,,,,html-keyboard-response,72,533989,0.0-7.0-1.30,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,73,536492,0.0-7.0-0.31,null,,null,,,,,,,,,,,,,key,null,16.67097987,616,266.3333333,j,FALSE,img/S_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,74,536995,0.0-7.0-1.31,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,75,539498,0.0-8.0-0.0-0.0,null,,null,,,,,,,,,,,,,key,null,16.67118792,616,266.3333333,f,FALSE,img/C_ambi40.png,生人,prac,
,,,,,html-keyboard-response,76,539999,0.0-8.0-0.0-1.0,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,77,541752,0.0-8.0-0.0-0.1,751,,j,,,,,,,,,,,,,key,j,16.67184615,616,266.3333333,f,FALSE,img/C_ambi40.png,生人,prac,
,,,,,html-keyboard-response,78,542254,0.0-8.0-0.0-1.1,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,79,544756,0.0-8.0-0.0-0.2,null,,null,,,,,,,,,,,,,key,null,16.67127703,616,266.3333333,f,FALSE,img/H_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,80,545258,0.0-8.0-0.0-1.2,null,<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,81,547405,0.0-8.0-0.0-0.3,1146,,j,,,,,,,,,,,,,key,j,16.67319685,616,266.3333333,j,TRUE,img/H_ambi40.png,自我,prac,
,,,,,html-keyboard-response,82,547906,0.0-8.0-0.0-1.3,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,83,550200,0.0-8.0-0.0-0.4,1293,,j,,,,,,,,,,,,,key,j,16.67138971,616,266.3333333,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,84,550701,0.0-8.0-0.0-1.4,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,85,552670,0.0-8.0-0.0-0.5,967,,f,,,,,,,,,,,,,key,f,16.67104274,616,266.3333333,f,TRUE,img/S_ambi40.png,自我,prac,
,,,,,html-keyboard-response,86,553172,0.0-8.0-0.0-1.5,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,87,555146,0.0-8.0-0.0-0.6,971,,f,,,,,,,,,,,,,key,f,16.67116239,616,266.3333333,j,FALSE,img/S_ambi40.png,生人,prac,
,,,,,html-keyboard-response,88,555647,0.0-8.0-0.0-1.6,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,89,557589,0.0-8.0-0.0-0.7,940,,f,,,,,,,,,,,,,key,f,16.6729913,616,266.3333333,j,FALSE,img/S_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,90,558089,0.0-8.0-0.0-1.7,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,91,560042,0.0-8.0-0.0-0.8,949,,f,,,,,,,,,,,,,key,f,16.67137391,616,266.3333333,f,TRUE,img/H_ambi40.png,朋友,prac,
,,,,,html-keyboard-response,92,560544,0.0-8.0-0.0-1.8,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,93,562211,0.0-8.0-0.0-0.9,666,,j,,,,,,,,,,,,,key,j,16.67230612,616,266.3333333,f,FALSE,img/T_ambi40.png,をる,prac,
,,,,,html-keyboard-response,94,562718,0.0-8.0-0.0-1.9,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,feedback_test
,,,,,psychophysics,95,565221,0.0-8.0-0.0-0.10,null,,null,,,,,,,,,,,,,key,null,16.67057047,616,266.3333333,j,FALSE,img/C_ambi40.png,自我,prac,
