"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","446","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","79515","0.0-1.0","79071","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","82832","0.0-2.0","3317","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","82833","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","85978","0.0-3.0-1.0","3144","","{""Q0"":""1""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","86847","0.0-3.0-2.0","867","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","90592","0.0-3.0-3.0","3743","","{""Q0"":""1999""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","96255","0.0-3.0-4.0","5662","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","320710","0.0-4.0","224467","","","","85.6","53.98","383.63575512905146","4.479511611359807","638.26","7.67271510258103","50","0.8862573299134414","39.8","21","","","","","","","","","","","",""
"true","","","","","fullscreen","9","324073","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","391361","0.0-6.0","67290","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5951},{""page_index"":1,""viewing_time"":49680},{""page_index"":2,""viewing_time"":6050},{""page_index"":3,""viewing_time"":5609}]","","","","","","","","","","",""
"","","","","","psychophysics","11","393873","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.67938255033559","1024","572","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","12","394388","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","396893","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.679886666666718","1024","572","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","14","397408","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","398675","0.0-7.0-0.2","262","","j","","","","","","","","","","","","","key","j","16.68007999999992","1024","572","f","false","img/C_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","16","399178","0.0-7.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","401052","0.0-7.0-0.3","874","","j","","","","","","","","","","","","","key","j","16.680360360360527","1024","572","f","false","img/S_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","18","401561","0.0-7.0-1.3","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","404066","0.0-7.0-0.4","null","","null","","","","","","","","","","","","","key","null","16.67965100671129","1024","572","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","20","404572","0.0-7.0-1.4","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","406382","0.0-7.0-0.5","800","","f","","","","","","","","","","","","","key","f","16.680710280373926","1024","572","j","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","22","406886","0.0-7.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","23","408451","0.0-7.0-0.6","562","","j","","","","","","","","","","","","","key","j","16.67869892473062","1024","572","j","true","img/S_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","24","408956","0.0-7.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","25","411470","0.0-7.0-0.7","null","","null","","","","","","","","","","","","","key","null","16.67985333333335","1024","572","j","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","26","411976","0.0-7.0-1.7","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","27","414394","0.0-7.0-0.8","1405","","j","","","","","","","","","","","","","key","j","16.679701388889143","1024","572","f","false","img/H_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","28","414902","0.0-7.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","29","417416","0.0-7.0-0.9","null","","null","","","","","","","","","","","","","key","null","16.68030000000028","1024","572","f","false","img/C_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","30","417918","0.0-7.0-1.9","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","31","420425","0.0-7.0-0.10","null","","null","","","","","","","","","","","","","key","null","16.68016107382539","1024","572","j","false","img/S_ambi40.png","生人","prac",""
