"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","982","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","28831","0.0-1.0","27848","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","31101","0.0-2.0","2269","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","31101","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","35539","0.0-3.0-1.0","4436","","{""Q0"":""1""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","37195","0.0-3.0-2.0","1655","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","42931","0.0-3.0-3.0","5735","","{""Q0"":""2005""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","50723","0.0-3.0-4.0","7791","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","182732","0.0-4.0","132007","","","","85.6","53.98","601.3998068492778","7.021578896721934","406.26","12.027996136985555","50","0.6351847733395373","29.58","14.28","","","","","","","","","","","",""
"true","","","","","fullscreen","9","187720","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","267540","0.0-6.0","79820","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8875},{""page_index"":1,""viewing_time"":56680},{""page_index"":2,""viewing_time"":11504},{""page_index"":3,""viewing_time"":2762}]","","","","","","","","","","",""
"","","","","","psychophysics","11","270062","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.66823489932912","768","428","f","false","img/H_ambi40.png","生人","prac",""
