"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","3340","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","67768","0.0-1.0","64427","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","69215","0.0-2.0","1447","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","69216","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","76340","0.0-3.0-1.0","7122","","{""Q0"":""12""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","77328","0.0-3.0-2.0","987","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","81416","0.0-3.0-3.0","4087","","{""Q0"":""2004""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","84182","0.0-3.0-4.0","2765","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","234668","0.0-4.0","150485","","","","85.6","53.98","509.88852245637725","5.962188543008432","479.67","10.197770449127546","50","0.7413385148953597","30.72","14.92","","","","","","","","","","","",""
"true","","","","","fullscreen","9","237406","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","297158","0.0-6.0","59750","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3674},{""page_index"":1,""viewing_time"":37986},{""page_index"":2,""viewing_time"":2477},{""page_index"":3,""viewing_time"":5821},{""page_index"":2,""viewing_time"":632},{""page_index"":1,""viewing_time"":7378},{""page_index"":2,""viewing_time"":1205},{""page_index"":3,""viewing_time"":577}]","","","","","","","","","","",""
"","","","","","psychophysics","11","299670","0.0-7.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.666013422819017","768","428","j","false","img/H_ambi40.png","朋友","prac",""
"","","","","","html-keyboard-response","12","300192","0.0-7.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","302700","0.0-7.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.665724832214956","768","428","f","false","img/H_ambi40.png","生人","prac",""
"","","","","","html-keyboard-response","14","303215","0.0-7.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","304610","0.0-7.0-0.2","391","","j","","","","","","","","","","","","","key","j","16.667120481927526","768","428","f","false","img/C_ambi40.png","自我","prac",""
"","","","","","html-keyboard-response","16","305114","0.0-7.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","306555","0.0-7.0-0.3","437","","j","","","","","","","","","","","","","key","j","16.667604651162673","768","428","f","false","img/T_ambi40.png","をる","prac",""
"","","","","","html-keyboard-response","18","307065","0.0-7.0-1.3","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","308503","0.0-7.0-0.4","429","","f","","","","","","","","","","","","","key","f","16.665604651162433","768","428","f","true","img/S_ambi40.png","朋友","prac",""
